"","Bosque","Codigo","Periodo","Dia","Transecto","Hora","Planta","Polinizador","Pollinator_id","Pollinator_genus","Pollinator_sps","Pollinator_family","Fecha2","julian"
"166","Villamanrique Chaparral","VC",1,"21.2.2020",2,"14:00","Asphodelus fistulosus","antophora","Anthophora","Anthophora","","Apidae",2020-02-21,51
"167","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"168","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"169","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"170","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"171","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"172","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"173","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"174","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Rosmarinus officinalis","mosca peque–a","mosca peque–a","mosca","peque–a","mosca",2020-02-21,51
"175","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Rosmarinus officinalis","abeja","Anthophora  retusa","Anthophora"," retusa","Apidae",2020-02-21,51
"176","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Rosmarinus officinalis","mariposa arlequin (Zerynthia rumina)","Zerynthia rumina","Zerynthia","rumina","Lepidoptera",2020-02-21,51
"177","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Rosmarinus officinalis","coleoptero","Tropinota  squalida","Tropinota"," squalida","Scarabaeidae",2020-02-21,51
"178","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Asphodelus fistulosus","coleoptero como VCT3.1","Tropinota  squalida","Tropinota"," squalida","Scarabaeidae",2020-02-21,51
"179","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"180","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"181","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"182","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"183","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"184","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Narcissus papyraceus","sirfido rayas amarillas","Syrphidae 2","Syrphidae","2","Syrphidae",2020-02-21,51
"185","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Rosmarinus officinalis","coleoptero como VCT3.1","Tropinota  squalida","Tropinota"," squalida","Scarabaeidae",2020-02-21,51
"186","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"187","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"188","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"189","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"190","Villamanrique Chaparral","VC",1,"21.2.2020",3,"16:15","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-21,51
"191","Villamanrique Sur","VS",1,"25.2.2020",1,"11:00","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-25,55
"192","Villamanrique Sur","VS",1,"25.2.2020",1,"11:00","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-25,55
"193","Villamanrique Sur","VS",1,"25.2.2020",1,"11:00","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-25,55
"194","Villamanrique Sur","VS",1,"25.2.2020",2,"13:10","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-25,55
"195","Villamanrique Sur","VS",1,"25.2.2020",3,"16:00","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-25,55
"196","Villamanrique Sur","VS",1,"25.2.2020",3,"16:00","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-25,55
"197","Villamanrique Sur","VS",1,"25.2.2020",3,"16:00","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-25,55
"199","Pinar Aznalcazar","PA",1,"26.2.2020",2,"13:12","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-26,56
"200","Pinar Aznalcazar","PA",1,"26.2.2021",2,"13:12","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2021-02-26,56
"201","Pinar Aznalcazar","PA",1,"26.2.2022",2,"13:12","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2022-02-26,56
"202","Pinar Aznalcazar","PA",1,"26.2.2023",2,"13:12","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2023-02-26,56
"203","Pinar Aznalcazar","PA",1,"26.2.2024",2,"13:12","Rosmarinus officinalis","sirfido","Syrphidae 1","Syrphidae","1","Syrphidae",2024-02-26,56
"204","Pinar Aznalcazar","PA",1,"26.2.2025",2,"13:12","Rosmarinus officinalis","eucera","Eucera","Eucera","","Apidae",2025-02-26,56
"205","Pinar Aznalcazar","PA",1,"26.2.2026",2,"13:12","Rosmarinus officinalis","avispa","Nomada  agrestis","Nomada"," agrestis","Apidae",2026-02-26,56
"206","Pinar Aznalcazar","PA",1,"26.2.2027",2,"13:12","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2027-02-26,56
"207","Pinar Aznalcazar","PA",1,"26.2.2028",2,"13:12","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2028-02-26,56
"208","Pinar Aznalcazar","PA",1,"26.2.2029",2,"13:12","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2029-02-26,56
"209","Pinar Aznalcazar","PA",1,"26.2.2030",2,"13:12","Rosmarinus officinalis","mariposa arlequin (Zerynthia rumina)","Zerynthia rumina","Zerynthia","rumina","Lepidoptera",2030-02-26,56
"210","Pinar Aznalcazar","PA",1,"26.2.2031",2,"13:12","Rosmarinus officinalis","abeja roja","Chalicodoma sicula","Chalicodoma","sicula","Megachilidae",2031-02-26,56
"211","Pinar Aznalcazar","PA",1,"26.2.2032",3,"16:10","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2032-02-26,56
"212","Pinar Aznalcazar","PA",1,"26.2.2032",3,"16:10","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2032-02-26,56
"213","Pinar Aznalcazar","PA",1,"26.2.2032",3,"16:10","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2032-02-26,56
"214","Pinar Aznalcazar","PA",1,"26.2.2032",3,"16:10","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2032-02-26,56
"215","Pinar Aznalcazar","PA",1,"26.2.2032",3,"16:10","Rosmarinus officinalis","abeja","Andrena Trachandrena sp","Andrena","Trachandrena sp","Andrenidae",2032-02-26,56
"216","Pinar Aznalcazar","PA",1,"26.2.2032",3,"16:10","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2032-02-26,56
"217","Pinar Aznalcazar","PA",1,"26.2.2032",3,"16:10","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2032-02-26,56
"218","Pinar Aznalcazar","PA",1,"26.2.2032",3,"16:10","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2032-02-26,56
"219","Pinar Aznalcazar","PA",1,"26.2.2032",3,"16:10","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2032-02-26,56
"220","Pinar Aznalcazar","PA",1,"26.2.2032",3,"16:10","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2032-02-26,56
"221","Pinar Aznalcazar","PA",1,"26.2.2032",3,"16:10","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2032-02-26,56
"222","Pinar Aznalcazar","PA",1,"26.2.2032",3,"16:10","Rosmarinus officinalis","abeja","Nomada  agrestis","Nomada"," agrestis","Apidae",2032-02-26,56
"223","Pinar Aznalcazar","PA",1,"26.2.2032",3,"16:10","Rosmarinus officinalis","abeja=PAT3.1","Andrena Trachandrena sp","Andrena","Trachandrena sp","Andrenidae",2032-02-26,56
"224","Pinar Aznalcazar","PA",1,"26.2.2032",3,"16:10","Rosmarinus officinalis","abeja=PAT3.1","Andrena Trachandrena sp","Andrena","Trachandrena sp","Andrenidae",2032-02-26,56
"225","Pinar Puebla","PP",2,"27.2.2020",1,"9:50","Cistus salvifolius","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-27,57
"226","Pinar Puebla","PP",2,"27.2.2020",1,"9:50","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-27,57
"227","Pinar Puebla","PP",2,"27.2.2020",1,"9:50","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-27,57
"228","Pinar Puebla","PP",2,"27.2.2020",1,"9:50","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-27,57
"229","Pinar Puebla","PP",2,"27.2.2020",1,"9:50","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-27,57
"230","Pinar Puebla","PP",2,"27.2.2020",1,"9:50","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-27,57
"231","Pinar Puebla","PP",2,"27.2.2020",1,"9:50","Cistus salvifolius","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-27,57
"232","Pinar Puebla","PP",2,"27.2.2020",1,"9:50","Cistus salvifolius","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-27,57
"233","Pinar Puebla","PP",2,"27.2.2020",1,"9:50","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-27,57
"234","Pinar Puebla","PP",2,"27.2.2020",1,"9:50","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-27,57
"235","Pinar Puebla","PP",2,"27.2.2020",1,"9:50","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-27,57
"236","Pinar Puebla","PP",2,"27.2.2020",1,"9:50","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-27,57
"237","Pinar Puebla","PP",2,"27.2.2020",1,"9:50","Rosmarinus officinalis","mariposa arlequin (Zerynthia rumina)","Zerynthia rumina","Zerynthia","rumina","Lepidoptera",2020-02-27,57
"238","Pinar Puebla","PP",2,"27.2.2020",1,"9:50","Rosmarinus officinalis","xylocopa cantabrita","Xylocopa cantabrita","Xylocopa","cantabrita","Apidae",2020-02-27,57
"239","Pinar Puebla","PP",2,"27.2.2020",1,"9:50","Rosmarinus officinalis","xylocopa cantabrita","Xylocopa cantabrita","Xylocopa","cantabrita","Apidae",2020-02-27,57
"240","Pinar Puebla","PP",2,"27.2.2020",1,"9:50","Rosmarinus officinalis","xylocopa cantabrita","Xylocopa cantabrita","Xylocopa","cantabrita","Apidae",2020-02-27,57
"241","Pinar Puebla","PP",2,"27.2.2020",1,"9:50","Cistus salvifolius","sirfido","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-02-27,57
"242","Pinar Puebla","PP",2,"27.2.2020",1,"9:50","Anemone palmata","sirfido=PPT1.1","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",2020-02-27,57
"243","Pinar Puebla","PP",2,"27.2.2020",1,"9:50","Cistus salvifolius","eucera","Eucera","Eucera","","Apidae",2020-02-27,57
"244","Pinar Puebla","PP",2,"27.2.2020",1,"9:50","Rosmarinus officinalis","apis mellifera","Apis mellifera","Apis","mellifera","Apidae",2020-02-27,57
