"","X","Fecha","Hora","Bosque","Transecto","Planta","Polinizador","sexo","capturado","Codigo","Observaciones","Fecha2","b","Pollinator_id","Pollinator_genus","Pollinator_sps","Pollinator_family","Periodo","julian","Year","Site"
"383",383,"25/05/21","15:30:00","5",3,"Ranunculus repens","?=52","","no",NA,"","2021-05-25","2021-05-25 NA","Eupeodes corollae","Eupeodes","corollae","Syrphidae",4,144,2021,"Gorbea"
"384",384,"26/05/21","10:45:00","3",1,"Ranunculus repens","Episyrphus balteatus","","no",NA,"","2021-05-26","2021-05-26 NA","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",5,145,2021,"Gorbea"
"385",385,"26/05/21","10:45:00","3",1,"Pedicularis sylvatica subsp. sylvatica","Bombus lapidarius","","no",NA,"","2021-05-26","2021-05-26 NA","Bombus lapidarius","Bombus","lapidarius","Apidae",5,145,2021,"Gorbea"
"386",386,"26/05/21","13:30:00","3",2,"Ranunculus repens","?=40","","no",NA,"","2021-05-26","2021-05-26 NA","Andrena minutuloides","Andrena","minutuloides","Andrenidae",5,145,2021,"Gorbea"
"387",387,"26/05/21","13:30:00","3",2,"Ranunculus repens","?=54","","no",NA,"","2021-05-26","2021-05-26 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,145,2021,"Gorbea"
"388",388,"26/05/21","13:30:00","3",2,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-26","2021-05-26 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,145,2021,"Gorbea"
"389",389,"26/05/21","13:30:00","3",2,"Potentilla erecta","?=40","","no",NA,"","2021-05-26","2021-05-26 NA","Andrena minutuloides","Andrena","minutuloides","Andrenidae",5,145,2021,"Gorbea"
"390",390,"26/05/21","13:30:00","3",2,"Potentilla montana","?=40","","no",NA,"","2021-05-26","2021-05-26 NA","Andrena minutuloides","Andrena","minutuloides","Andrenidae",5,145,2021,"Gorbea"
"391",391,"26/05/21","13:30:00","3",2,"Ranunculus repens","Sphaerophoria scripta","hembra","no",NA,"","2021-05-26","2021-05-26 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,145,2021,"Gorbea"
"392",392,"26/05/21","13:30:00","3",2,"Ranunculus repens","?=54","","no",NA,"","2021-05-26","2021-05-26 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,145,2021,"Gorbea"
"393",393,"26/05/21","13:30:00","3",2,"Ranunculus repens","?=54","","no",NA,"","2021-05-26","2021-05-26 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,145,2021,"Gorbea"
"394",394,"26/05/21","13:30:00","3",2,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-26","2021-05-26 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,145,2021,"Gorbea"
"395",395,"26/05/21","13:30:00","3",2,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-26","2021-05-26 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,145,2021,"Gorbea"
"396",396,"26/05/21","13:30:00","3",2,"Ranunculus repens","?=54","","no",NA,"","2021-05-26","2021-05-26 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,145,2021,"Gorbea"
"397",397,"26/05/21","13:30:00","3",2,"Ranunculus repens","?=54","","no",NA,"","2021-05-26","2021-05-26 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,145,2021,"Gorbea"
"398",398,"26/05/21","13:30:00","3",2,"Ranunculus repens","?=40","","no",NA,"","2021-05-26","2021-05-26 NA","Andrena minutuloides","Andrena","minutuloides","Andrenidae",5,145,2021,"Gorbea"
"399",399,"26/05/21","13:30:00","3",2,"Ranunculus repens","","","si",53,"","2021-05-26","2021-05-26 53","Melanostoma scalare","Melanostoma","scalare","Syrphidae",5,145,2021,"Gorbea"
"400",400,"26/05/21","13:30:00","3",2,"Pedicularis sylvatica subsp. sylvatica","Bombus lapidarius","","no",NA,"","2021-05-26","2021-05-26 NA","Bombus lapidarius","Bombus","lapidarius","Apidae",5,145,2021,"Gorbea"
"401",401,"26/05/21","13:30:00","3",2,"Helianthemum nummularium","","","si",54,"","2021-05-26","2021-05-26 54","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,145,2021,"Gorbea"
"402",402,"26/05/21","13:30:00","3",2,"Vicia pyrenaica","Bombus pascuorum","","no",NA,"","2021-05-26","2021-05-26 NA","Bombus pascuorum","Bombus","pascuorum","Apidae",5,145,2021,"Gorbea"
"403",403,"26/05/21","13:30:00","3",2,"Bellis perennis","","","si",55,"no mesmo tarro","2021-05-26","2021-05-26 55","Lucilia caesar","Lucilia","caesar","Calliphoridae",5,145,2021,"Gorbea"
"404",404,"26/05/21","13:30:00","3",2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-26","2021-05-26 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,145,2021,"Gorbea"
"405",405,"26/05/21","16:00:00","3",3,"Ranunculus repens","?=91","","no",NA,"","2021-05-26","2021-05-26 NA","Chrysolina sp","Chrysolina","sp","Chrysomelidae",5,145,2021,"Gorbea"
"406",406,"26/05/21","16:00:00","3",3,"Ranunculus repens","?=40","","no",NA,"","2021-05-26","2021-05-26 NA","Andrena minutuloides","Andrena","minutuloides","Andrenidae",5,145,2021,"Gorbea"
"407",407,"26/05/21","16:00:00","3",3,"Ranunculus repens","?=54","","no",NA,"","2021-05-26","2021-05-26 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,145,2021,"Gorbea"
"408",408,"26/05/21","16:00:00","3",3,"Pilosella officinarum","?=54","","no",NA,"","2021-05-26","2021-05-26 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,145,2021,"Gorbea"
"409",409,"26/05/21","16:00:00","3",3,"Hypocrepis comosa","Apis mellifera","","no",NA,"","2021-05-26","2021-05-26 NA","Apis mellifera","Apis","mellifera","Apidae",5,145,2021,"Gorbea"
"410",410,"26/05/21","16:00:00","3",3,"Lotus corniculatus","?=54","","no",NA,"","2021-05-26","2021-05-26 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,145,2021,"Gorbea"
"411",411,"26/05/21","16:00:00","3",3,"Ranunculus repens","?=40","","no",NA,"","2021-05-26","2021-05-26 NA","Andrena minutuloides","Andrena","minutuloides","Andrenidae",5,145,2021,"Gorbea"
"412",412,"26/05/21","16:00:00","3",3,"Ranunculus repens","?=40","","no",NA,"","2021-05-26","2021-05-26 NA","Andrena minutuloides","Andrena","minutuloides","Andrenidae",5,145,2021,"Gorbea"
"413",413,"26/05/21","16:00:00","3",3,"Bellis perennis","?=54","","no",NA,"","2021-05-26","2021-05-26 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,145,2021,"Gorbea"
"414",414,"26/05/21","16:00:00","3",3,"Bellis perennis","","","si",58,"","2021-05-26","2021-05-26 58","Eupeodes corollae","Eupeodes","corollae","Syrphidae",5,145,2021,"Gorbea"
"415",415,"26/05/21","16:00:00","3",3,"Ranunculus repens","?=54","","no",NA,"","2021-05-26","2021-05-26 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,145,2021,"Gorbea"
"416",416,"26/05/21","16:00:00","3",3,"Potentilla erecta","?=54","","no",NA,"","2021-05-26","2021-05-26 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,145,2021,"Gorbea"
"417",417,"26/05/21","16:00:00","3",3,"Potentilla erecta","Sphaerophoria scripta","macho","no",NA,"","2021-05-26","2021-05-26 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,145,2021,"Gorbea"
"418",418,"26/05/21","16:00:00","3",3,"Ranunculus repens","?=54","","no",NA,"","2021-05-26","2021-05-26 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,145,2021,"Gorbea"
"419",419,"26/05/21","16:00:00","3",3,"Ranunculus repens","?=54","","no",NA,"","2021-05-26","2021-05-26 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,145,2021,"Gorbea"
"420",420,"26/05/21","16:00:00","3",3,"Ranunculus repens","?=54","","no",NA,"","2021-05-26","2021-05-26 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,145,2021,"Gorbea"
"421",421,"26/05/21","16:00:00","3",3,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-26","2021-05-26 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,145,2021,"Gorbea"
"422",422,"26/05/21","16:00:00","3",3,"Lathyrus linifolius","Bombus lapidarius","","no",NA,"","2021-05-26","2021-05-26 NA","Bombus lapidarius","Bombus","lapidarius","Apidae",5,145,2021,"Gorbea"
"423",423,"26/05/21","16:00:00","3",3,"Thymus praecox subsp. polytrichus","?=54","","no",NA,"","2021-05-26","2021-05-26 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,145,2021,"Gorbea"
"424",424,"26/05/21","16:00:00","3",3,"Ranunculus repens","?=54","","no",NA,"","2021-05-26","2021-05-26 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,145,2021,"Gorbea"
"425",425,"26/05/21","16:00:00","3",3,"Bellis perennis","?=55","","no",NA,"","2021-05-26","2021-05-26 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae",5,145,2021,"Gorbea"
"426",426,"27/05/21","10:30:00","4",1,"Ranunculus repens","?=48","","no",NA,"","2021-05-27","2021-05-27 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",3,146,2021,"Gorbea"
"427",427,"27/05/21","10:30:00","4",1,"Taraxacum sp.","?=48","","no",NA,"","2021-05-27","2021-05-27 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",3,146,2021,"Gorbea"
"428",428,"27/05/21","10:30:00","4",1,"Polygala vulgaris","Macroglossum stellatarum","","no",NA,"","2021-05-27","2021-05-27 NA","Macroglossum stellatarum","Macroglossum","stellatarum","Lepidoptera",3,146,2021,"Gorbea"
"429",429,"27/05/21","10:30:00","4",1,"Veronica officinalis","?=48","","no",NA,"","2021-05-27","2021-05-27 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",3,146,2021,"Gorbea"
"430",430,"27/05/21","10:30:00","4",1,"Veronica officinalis","Eupeodes sp.","","no",NA,"","2021-05-27","2021-05-27 NA","Eupeodes sp.","Eupeodes","sp.","Syrphidae",3,146,2021,"Gorbea"
"431",431,"27/05/21","10:30:00","4",1,"Veronica officinalis","Eupeodes sp.","","no",NA,"","2021-05-27","2021-05-27 NA","Eupeodes sp.","Eupeodes","sp.","Syrphidae",3,146,2021,"Gorbea"
"432",432,"27/05/21","10:30:00","4",1,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-27","2021-05-27 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",3,146,2021,"Gorbea"
"433",433,"27/05/21","10:30:00","4",1,"Ranunculus repens","?=C23","","no",NA,"","2021-05-27","2021-05-27 NA","Orthoptera","Orthoptera","","Orthoptera",3,146,2021,"Gorbea"
"434",434,"27/05/21","10:30:00","4",1,"Ranunculus repens","Oedemera nobilis","hembra","no",NA,"","2021-05-27","2021-05-27 NA","Oedemera nobilis","Oedemera","nobilis","Oedemeridae",3,146,2021,"Gorbea"
"435",435,"27/05/21","10:30:00","4",1,"Ranunculus repens","?=59","","no",NA,"","2021-05-27","2021-05-27 NA","Diptera","Diptera","","Diptera",3,146,2021,"Gorbea"
"436",436,"27/05/21","10:30:00","4",1,"Ranunculus repens","?=59","","no",NA,"","2021-05-27","2021-05-27 NA","Diptera","Diptera","","Diptera",3,146,2021,"Gorbea"
"437",437,"27/05/21","10:30:00","4",1,"Ranunculus repens","","","si",60,"","2021-05-27","2021-05-27 60","Andrena nitida","Andrena","nitida","Andrenidae",3,146,2021,"Gorbea"
"438",438,"27/05/21","10:30:00","4",1,"Ranunculus repens","?=59","","no",NA,"","2021-05-27","2021-05-27 NA","Diptera","Diptera","","Diptera",3,146,2021,"Gorbea"
"439",439,"27/05/21","13:15:00","4",2,"Potentilla erecta","","","si",61,"","2021-05-27","2021-05-27 61","Lasioglossum punctatissimum","Lasioglossum","punctatissimum","Halictidae",3,146,2021,"Gorbea"
"440",440,"27/05/21","13:15:00","4",2,"Bellis perennis","Eupeodes sp.","","no",NA,"","2021-05-27","2021-05-27 NA","Eupeodes sp.","Eupeodes","sp.","Syrphidae",3,146,2021,"Gorbea"
"441",441,"27/05/21","13:15:00","4",2,"Potentilla erecta","?=61","","no",NA,"","2021-05-27","2021-05-27 NA","Lasioglossum punctatissimum","Lasioglossum","punctatissimum","Halictidae",3,146,2021,"Gorbea"
"442",442,"27/05/21","13:15:00","4",2,"Potentilla erecta","?=61","","no",NA,"","2021-05-27","2021-05-27 NA","Lasioglossum punctatissimum","Lasioglossum","punctatissimum","Halictidae",3,146,2021,"Gorbea"
"443",443,"27/05/21","13:15:00","4",2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-27","2021-05-27 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",3,146,2021,"Gorbea"
"444",444,"27/05/21","13:15:00","4",2,"Potentilla erecta","Sphaerophoria scripta","macho","no",NA,"","2021-05-27","2021-05-27 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",3,146,2021,"Gorbea"
"445",445,"27/05/21","13:15:00","4",2,"Polygala vulgaris","Pyrgus sp.","","no",NA,"","2021-05-27","2021-05-27 NA","Pyrgus sp.","Pyrgus","sp.","Lepidoptera",3,146,2021,"Gorbea"
"446",446,"27/05/21","13:15:00","4",2,"Ranunculus repens","Sphaerophoria scripta","macho","no",NA,"","2021-05-27","2021-05-27 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",3,146,2021,"Gorbea"
"447",447,"27/05/21","13:15:00","4",2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-27","2021-05-27 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",3,146,2021,"Gorbea"
"448",448,"27/05/21","13:15:00","4",2,"Potentilla erecta","?=62","","no",NA,"","2021-05-27","2021-05-27 NA","Formicidae","Formicidae","","Formicidae",3,146,2021,"Gorbea"
"449",449,"27/05/21","13:15:00","4",2,"Potentilla erecta","?=62","","no",NA,"","2021-05-27","2021-05-27 NA","Formicidae","Formicidae","","Formicidae",3,146,2021,"Gorbea"
"450",450,"27/05/21","13:15:00","4",2,"Potentilla erecta","?=62","","no",NA,"","2021-05-27","2021-05-27 NA","Formicidae","Formicidae","","Formicidae",3,146,2021,"Gorbea"
"451",451,"27/05/21","13:15:00","4",2,"Polygala vulgaris","","","si",63,"","2021-05-27","2021-05-27 63","Bombus sylvestris","Bombus","sylvestris","Apidae",3,146,2021,"Gorbea"
"452",452,"27/05/21","16:00:00","4",3,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-27","2021-05-27 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",3,146,2021,"Gorbea"
"453",453,"27/05/21","16:00:00","4",3,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-27","2021-05-27 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",3,146,2021,"Gorbea"
"454",454,"27/05/21","16:00:00","4",3,"Polygala vulgaris","","","si",64,"","2021-05-27","2021-05-27 64","Melanostoma scalare","Melanostoma","scalare","Syrphidae",3,146,2021,"Gorbea"
"455",455,"27/05/21","16:00:00","4",3,"Ranunculus repens","","","si",65,"","2021-05-27","2021-05-27 65","Eupeodes corollae","Eupeodes","corollae","Syrphidae",3,146,2021,"Gorbea"
"456",456,"27/05/21","16:00:00","4",3,"Potentilla erecta","?=62","","no",NA,"","2021-05-27","2021-05-27 NA","Formicidae","Formicidae","","Formicidae",3,146,2021,"Gorbea"
"457",457,"27/05/21","16:00:00","4",3,"Ranunculus repens","Sphaerophoria scripta","macho","no",NA,"","2021-05-27","2021-05-27 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",3,146,2021,"Gorbea"
"458",458,"28/05/21","10:50:00","5",1,"Taraxacum sp.","?=48","","no",NA,"","2021-05-28","2021-05-28 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,147,2021,"Gorbea"
"459",459,"28/05/21","10:50:00","5",1,"Taraxacum sp.","?=48","","no",NA,"","2021-05-28","2021-05-28 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,147,2021,"Gorbea"
"460",460,"28/05/21","10:50:00","5",1,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-28","2021-05-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,147,2021,"Gorbea"
"461",461,"28/05/21","10:50:00","5",1,"Bellis perennis","?=C56","","no",NA,"","2021-05-28","2021-05-28 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae",5,147,2021,"Gorbea"
"462",462,"28/05/21","13:30:00","5",2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-28","2021-05-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,147,2021,"Gorbea"
"463",463,"28/05/21","13:30:00","5",2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-28","2021-05-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,147,2021,"Gorbea"
"464",464,"28/05/21","13:30:00","5",2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-28","2021-05-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,147,2021,"Gorbea"
"465",465,"28/05/21","13:30:00","5",2,"Bellis perennis","?=C56","","no",NA,"","2021-05-28","2021-05-28 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae",5,147,2021,"Gorbea"
"466",466,"28/05/21","13:30:00","5",2,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-28","2021-05-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,147,2021,"Gorbea"
"467",467,"28/05/21","13:30:00","5",2,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-28","2021-05-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,147,2021,"Gorbea"
"468",468,"28/05/21","13:30:00","5",2,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-28","2021-05-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,147,2021,"Gorbea"
"469",469,"28/05/21","13:30:00","5",2,"Myosotis lamottiana","Sphaerophoria scripta","macho","no",NA,"","2021-05-28","2021-05-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,147,2021,"Gorbea"
"470",470,"28/05/21","13:30:00","5",2,"Bellis perennis","?=C56","","no",NA,"","2021-05-28","2021-05-28 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae",5,147,2021,"Gorbea"
"471",471,"28/05/21","13:30:00","5",2,"Ranunculus repens","Eupeodes sp.","","",NA,"","2021-05-28","2021-05-28 NA","Eupeodes sp.","Eupeodes","sp.","Syrphidae",5,147,2021,"Gorbea"
"472",472,"28/05/21","13:30:00","5",2,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-28","2021-05-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,147,2021,"Gorbea"
"473",473,"28/05/21","13:30:00","5",2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-28","2021-05-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,147,2021,"Gorbea"
"474",474,"28/05/21","13:30:00","5",2,"Bellis perennis","?=C56","","no",NA,"","2021-05-28","2021-05-28 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae",5,147,2021,"Gorbea"
"475",475,"28/05/21","13:30:00","5",2,"Taraxacum sp.","?=48","","no",NA,"","2021-05-28","2021-05-28 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,147,2021,"Gorbea"
"476",476,"28/05/21","13:30:00","5",2,"Taraxacum sp.","","","si",67,"","2021-05-28","2021-05-28 67","Sphegina sp","Sphegina","sp","Syrphidae",5,147,2021,"Gorbea"
"477",477,"28/05/21","13:30:00","5",2,"Bellis perennis","?=C56","","no",NA,"","2021-05-28","2021-05-28 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae",5,147,2021,"Gorbea"
"478",478,"28/05/21","13:30:00","5",2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-28","2021-05-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,147,2021,"Gorbea"
"479",479,"28/05/21","13:30:00","5",2,"Bellis perennis","","","si",68,"","2021-05-28","2021-05-28 68","Eupeodes corollae","Eupeodes","corollae","Syrphidae",5,147,2021,"Gorbea"
"480",480,"28/05/21","13:30:00","5",2,"Bellis perennis","?=68","","no",NA,"","2021-05-28","2021-05-28 NA","Eupeodes corollae","Eupeodes","corollae","Syrphidae",5,147,2021,"Gorbea"
"481",481,"28/05/21","13:30:00","5",2,"Bellis perennis","?=C56","","no",NA,"","2021-05-28","2021-05-28 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae",5,147,2021,"Gorbea"
"482",482,"28/05/21","13:30:00","5",2,"Taraxacum sp.","?=48","","no",NA,"","2021-05-28","2021-05-28 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,147,2021,"Gorbea"
"483",483,"28/05/21","13:30:00","5",2,"Bellis perennis","Episyrphus balteatus","","no",NA,"","2021-05-28","2021-05-28 NA","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae",5,147,2021,"Gorbea"
"484",484,"28/05/21","16:00:00","5",3,"Ranunculus repens","","","si",69,"el transecto 3 solo duró 20 min, comenzó a llover a cachón","2021-05-28","2021-05-28 69","Pyrrhocoris sp","Pyrrhocoris","sp","Pyrrhocoridae",5,147,2021,"Gorbea"
"485",485,"28/05/21","16:00:00","5",3,"Bellis perennis","?=C56","","no",NA,"","2021-05-28","2021-05-28 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae",5,147,2021,"Gorbea"
"486",486,"28/05/21","16:00:00","5",3,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-28","2021-05-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,147,2021,"Gorbea"
"487",487,"28/05/21","16:00:00","5",3,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-28","2021-05-28 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,147,2021,"Gorbea"
"488",488,"31/05/21","10:30:00","1",1,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"489",489,"31/05/21","10:30:00","1",1,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"490",490,"31/05/21","10:30:00","1",1,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
