"","Fecha","Hora","Bosque","Transecto","Planta","Polinizador","sexo","capturado","Codigo","Observaciones","Fecha2","b","Polinizador_curro","Pollinator_genus","Pollinator_sps","Pollinator_family","Periodo","julian"
"734","11/06/21","13:15:00",1,"2","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"735","11/06/21","13:15:00",1,"2","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"736","11/06/21","13:15:00",1,"2","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"737","11/06/21","13:15:00",1,"2","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"738","11/06/21","13:15:00",1,"2","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"739","11/06/21","13:15:00",1,"2","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"740","11/06/21","13:15:00",1,"2","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"741","11/06/21","13:15:00",1,"2","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"742","11/06/21","13:15:00",1,"2","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"743","11/06/21","13:15:00",1,"2","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"744","11/06/21","13:15:00",1,"2","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"745","11/06/21","13:15:00",1,"2","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"746","11/06/21","13:15:00",1,"2","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"747","11/06/21","13:15:00",1,"2","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"748","11/06/21","13:15:00",1,"2","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"749","11/06/21","13:15:00",1,"2","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"750","11/06/21","13:15:00",1,"2","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"751","11/06/21","13:15:00",1,"2","Bellis perennis","?=44","","no",NA,"",2021-06-11,"2021-06-11 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",161
"752","11/06/21","13:15:00",1,"2","Taraxacum sp.","Eristalis tenax","","no",NA,"",2021-06-11,"2021-06-11 NA","Eristalis tenax","Eristalis","tenax","Syrphidae","6",161
"753","11/06/21","13:15:00",1,"2","Vicia pyrenaica","Bombus pascuorum","","no",NA,"",2021-06-11,"2021-06-11 NA","Bombus pascuorum","Bombus","pascuorum","Apidae","6",161
"754","11/06/21","13:15:00",1,"2","Vicia pyrenaica","Bombus pascuorum","","no",NA,"",2021-06-11,"2021-06-11 NA","Bombus pascuorum","Bombus","pascuorum","Apidae","6",161
"755","11/06/21","13:15:00",1,"2","Vicia pyrenaica","Bombus pascuorum","","no",NA,"",2021-06-11,"2021-06-11 NA","Bombus pascuorum","Bombus","pascuorum","Apidae","6",161
"756","11/06/21","13:15:00",1,"2","Vicia pyrenaica","Bombus pascuorum","","no",NA,"",2021-06-11,"2021-06-11 NA","Bombus pascuorum","Bombus","pascuorum","Apidae","6",161
"757","11/06/21","13:15:00",1,"2","Vicia pyrenaica","?=70","","no",NA,"",2021-06-11,"2021-06-11 NA","Eucera nigrescens","Eucera","nigrescens","Apidae","6",161
"758","11/06/21","13:15:00",1,"2","Vicia pyrenaica","?=70","","no",NA,"",2021-06-11,"2021-06-11 NA","Eucera nigrescens","Eucera","nigrescens","Apidae","6",161
"759","11/06/21","13:15:00",1,"2","Vicia pyrenaica","?=70","","no",NA,"",2021-06-11,"2021-06-11 NA","Eucera nigrescens","Eucera","nigrescens","Apidae","6",161
"760","11/06/21","13:15:00",1,"2","Vicia pyrenaica","?=70","","no",NA,"",2021-06-11,"2021-06-11 NA","Eucera nigrescens","Eucera","nigrescens","Apidae","6",161
"761","11/06/21","13:15:00",1,"2","Hutchinsia alpina","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"762","11/06/21","13:15:00",1,"2","Bellis perennis","Episyrphus balteatus","","no",NA,"",2021-06-11,"2021-06-11 NA","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae","6",161
"763","11/06/21","13:15:00",1,"2","Pilosella officinarum","Sphaerophoria scripta","","no",NA,"",2021-06-11,"2021-06-11 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",161
"764","11/06/21","13:15:00",1,"2","Ranunculus repens","Episyrphus balteatus","","no",NA,"",2021-06-11,"2021-06-11 NA","Episyrphus balteatus","Episyrphus","balteatus","Syrphidae","6",161
"765","15/06/21","10:45:00",2,"1","Ranunculus repens","Sphaerophoria scripta","","no",NA,"",2021-06-15,"2021-06-15 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",165
"766","15/06/21","10:45:00",2,"1","Ranunculus repens","Sphaerophoria scripta","","no",NA,"",2021-06-15,"2021-06-15 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",165
"767","15/06/21","10:45:00",2,"1","Bellis perennis","Eristalis tenax","","no",NA,"",2021-06-15,"2021-06-15 NA","Eristalis tenax","Eristalis","tenax","Syrphidae","6",165
"768","15/06/21","10:45:00",2,"1","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"769","15/06/21","10:45:00",2,"1","Bellis perennis","","","si",82,"",2021-06-15,"2021-06-15 82","Eupeodes luniger","Eupeodes","luniger","Syrphidae","6",165
"770","15/06/21","10:45:00",2,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-15,"2021-06-15 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",165
"771","15/06/21","10:45:00",2,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-15,"2021-06-15 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",165
"772","15/06/21","10:45:00",2,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-15,"2021-06-15 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",165
"773","15/06/21","10:45:00",2,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-15,"2021-06-15 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",165
"774","15/06/21","10:45:00",2,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-15,"2021-06-15 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",165
"775","15/06/21","10:45:00",2,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-15,"2021-06-15 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",165
"776","15/06/21","10:45:00",2,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-15,"2021-06-15 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",165
"777","15/06/21","10:45:00",2,"1","Bellis perennis","Sphaerophoria scripta","","no",NA,"",2021-06-15,"2021-06-15 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae","6",165
"778","15/06/21","10:45:00",2,"1","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"779","15/06/21","10:45:00",2,"1","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"780","15/06/21","10:45:00",2,"1","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"781","15/06/21","10:45:00",2,"1","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"782","15/06/21","10:45:00",2,"1","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"783","15/06/21","10:45:00",2,"1","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"784","15/06/21","10:45:00",2,"1","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"785","15/06/21","10:45:00",2,"1","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"786","15/06/21","10:45:00",2,"1","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"787","15/06/21","10:45:00",2,"1","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"788","15/06/21","10:45:00",2,"1","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"789","15/06/21","10:45:00",2,"1","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"790","15/06/21","10:45:00",2,"1","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"791","15/06/21","10:45:00",2,"1","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"792","15/06/21","10:45:00",2,"1","Ranunculus repens","?=C60","","",NA,"",2021-06-15,"2021-06-15 NA","Diptera","Diptera","","Diptera","6",165
"793","15/06/21","10:45:00",2,"1","Ranunculus repens","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"794","15/06/21","13:30:00",2,"2","Ranunculus repens","Eristalis tenax","","",NA,"",2021-06-15,"2021-06-15 NA","Eristalis tenax","Eristalis","tenax","Syrphidae","6",165
"795","15/06/21","13:30:00",2,"2","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"796","15/06/21","13:30:00",2,"2","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"797","15/06/21","13:30:00",2,"2","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"798","15/06/21","13:30:00",2,"2","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"799","15/06/21","13:30:00",2,"2","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"800","15/06/21","13:30:00",2,"2","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"801","15/06/21","13:30:00",2,"2","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
"802","15/06/21","13:30:00",2,"2","Bellis perennis","?=44","","no",NA,"",2021-06-15,"2021-06-15 NA","Lucilia caesar","Lucilia","caesar","Calliphoridae","6",165
