"","Fecha","Hora","Bosque","Periodo","Transecto","entrada","Planta","capturado","Codigo","Order","Pollinator_genus","Pollinator_sps","Pollinator_family","Pollinator_id","Fecha2","julian"
"165","03.05.2021","9:30","Pinar Hinojos",7,1,6,"Halimium halimifolium","idem HT7-04","","","","",""," ",2021-05-03,122
"166","03.05.2021","9:30","Pinar Hinojos",7,1,7,"Halimium halimifolium","idem HT7-05","","Coleoptera","","",""," ",2021-05-03,122
"167","03.05.2021","9:30","Pinar Hinojos",7,1,8,"Halimium halimifolium","idem HT7-05","","Coleoptera","","",""," ",2021-05-03,122
"168","03.05.2021","9:30","Pinar Hinojos",7,1,9,"Halimium halimifolium","idem HT7-05","","Coleoptera","","",""," ",2021-05-03,122
"169","03.05.2021","9:30","Pinar Hinojos",7,1,10,"Chamaemelum mixtum","si","HT7-05","Coleoptera","Heliotaurus","ruficollis","Tenebrionidae","Heliotaurus ruficollis",2021-05-03,122
"170","03.05.2021","9:30","Pinar Hinojos",7,1,11,"Halimium halimifolium","idem HT7-04","","","","",""," ",2021-05-03,122
"171","03.05.2021","9:30","Pinar Hinojos",7,1,12,"Halimium halimifolium","","HT7-06","Hymenoptera","Lasioglossum","morio","Halictidae","Lasioglossum morio",2021-05-03,122
"172","03.05.2021","9:30","Pinar Hinojos",7,1,13,"Cistus libanotis","idem HT7-06","","","","",""," ",2021-05-03,122
"173","03.05.2021","9:30","Pinar Hinojos",7,1,14,"Leontodon longirostris","","HT7-07","Coleoptera","Exosoma","lusitanicum","Chrysomelidae","Exosoma lusitanicum",2021-05-03,122
"174","03.05.2021","9:30","Pinar Hinojos",7,1,15,"Leontodon longirostris","idem HT7-05","","Coleoptera","","",""," ",2021-05-03,122
"175","03.05.2021","9:30","Pinar Hinojos",7,1,16,"Leontodon longirostris","","HT7-08","Hymenoptera","Andrena","alluaudi","Andrenidae","Andrena alluaudi",2021-05-03,122
"176","03.05.2021","13:00","Pinar Hinojos",7,2,1,"Leontodon longirostris","","HT7-09","Hymenoptera","Lasioglossum","immunitum","Halictidae","Lasioglossum immunitum",2021-05-03,122
"177","03.05.2021","13:00","Pinar Hinojos",7,2,2,"Leontodon longirostris","","HT7-10","Hymenoptera","Andrena","alluaudi","Andrenidae","Andrena alluaudi",2021-05-03,122
"178","03.05.2021","13:00","Pinar Hinojos",7,2,3,"Leontodon longirostris","","HT7-11","Hymenoptera","Andrena","alluaudi","Andrenidae","Andrena alluaudi",2021-05-03,122
"179","03.05.2021","13:00","Pinar Hinojos",7,2,4,"Andryala integrifolia","idem HT7-11","","","","",""," ",2021-05-03,122
"180","03.05.2021","13:00","Pinar Hinojos",7,2,5,"Halimium halimifolium","idem HT7-05","","Coleoptera","","",""," ",2021-05-03,122
"181","03.05.2021","13:00","Pinar Hinojos",7,2,6,"Halimium halimifolium","idem HT7-07","","Coleoptera","","",""," ",2021-05-03,122
"182","03.05.2021","13:00","Pinar Hinojos",7,2,7,"Halimium halimifolium","idem HT7-07","","Coleoptera","","",""," ",2021-05-03,122
"183","03.05.2021","13:00","Pinar Hinojos",7,2,8,"Leontodon longirostris","idem HT7-05","","Coleoptera","","",""," ",2021-05-03,122
"184","03.05.2021","13:00","Pinar Hinojos",7,2,9,"Leontodon longirostris","","HT7-12","Coleoptera","Stenopterus","ater","Cerambicidae","Stenopterus ater",2021-05-03,122
"185","03.05.2021","16:00","Pinar Hinojos",7,3,1,"Cistus libanotis","","HT7-13","Diptera","Sphaerophoria","scripta","Syrphidae","Sphaerophoria scripta",2021-05-03,122
"186","03.05.2021","16:00","Pinar Hinojos",7,3,2,"Cistus libanotis","","HT7-14","Hymenoptera","Lasioglossum","sp","Halictidae","Lasioglossum sp",2021-05-03,122
"187","03.05.2021","16:00","Pinar Hinojos",7,3,3,"Leontodon longirostris","idem HT7-05","","Coleoptera","","",""," ",2021-05-03,122
"188","03.05.2021","16:00","Pinar Hinojos",7,3,4,"Leontodon longirostris","idem HT7-05","","Coleoptera","","",""," ",2021-05-03,122
"189","03.05.2021","16:00","Pinar Hinojos",7,3,5,"Leontodon longirostris","idem HT7-05","","Coleoptera","","",""," ",2021-05-03,122
"190","03.05.2021","16:00","Pinar Hinojos",7,3,6,"Chamaemelum mixtum","idem HT7-05","","Coleoptera","","",""," ",2021-05-03,122
"191","03.05.2021","16:00","Pinar Hinojos",7,3,7,"Chamaemelum mixtum","idem HT7-05","","Coleoptera","","",""," ",2021-05-03,122
"192","12.05.2021","9:30","Pinar Hinojos",8,1,1,"Halimium halimifolium","","HT8-01","Diptera","Platycheirus","sp","Syrphidae","Platycheirus sp",2021-05-12,131
"193","12.05.2021","9:30","Pinar Hinojos",8,1,2,"Halimium halimifolium","","HT8-02","","","",""," ",2021-05-12,131
"194","12.05.2021","9:30","Pinar Hinojos",8,1,3,"Halimium halimifolium","idem HT8-02","","","","",""," ",2021-05-12,131
"195","12.05.2021","9:30","Pinar Hinojos",8,1,4,"Halimium halimifolium","idem HT8-02","","","","",""," ",2021-05-12,131
"196","12.05.2021","9:30","Pinar Hinojos",8,1,5,"Halimium halimifolium","idem HT8-02","","","","",""," ",2021-05-12,131
"197","12.05.2021","9:30","Pinar Hinojos",8,1,6,"Halimium halimifolium","idem HT8-02","","","","",""," ",2021-05-12,131
"198","12.05.2021","9:30","Pinar Hinojos",8,1,7,"Halimium halimifolium","idem HT8-02","","","","",""," ",2021-05-12,131
"199","12.05.2021","9:30","Pinar Hinojos",8,1,8,"Halimium halimifolium","idem HT8-02","","","","",""," ",2021-05-12,131
"200","12.05.2021","9:30","Pinar Hinojos",8,1,9,"Halimium halimifolium","idem HT8-02","","","","",""," ",2021-05-12,131
"201","12.05.2021","9:30","Pinar Hinojos",8,1,10,"Leontodon longirostris","","HT8-03","Hymenoptera","Andrena","alluaudi","Andrenidae","Andrena alluaudi",2021-05-12,131
"202","12.05.2021","9:30","Pinar Hinojos",8,1,11,"Halimium halimifolium","idem HT8-02","","","","",""," ",2021-05-12,131
"203","12.05.2021","9:30","Pinar Hinojos",8,1,12,"Halimium halimifolium","idem HT8-02","","","","",""," ",2021-05-12,131
"204","12.05.2021","9:30","Pinar Hinojos",8,1,13,"Halimium halimifolium","idem HT8-02","","","","",""," ",2021-05-12,131
"205","12.05.2021","9:30","Pinar Hinojos",8,1,14,"Halimium halimifolium","idem HT8-02","","","","",""," ",2021-05-12,131
"206","12.05.2021","9:30","Pinar Hinojos",8,1,15,"Halimium halimifolium","idem HT8-02","","","","",""," ",2021-05-12,131
"207","12.05.2021","9:30","Pinar Hinojos",8,1,16,"Halimium halimifolium","","HT8-04","Hymenoptera","Lasioglossum","immunitum","Halictidae","Lasioglossum immunitum",2021-05-12,131
"208","12.05.2021","9:30","Pinar Hinojos",8,1,17,"Halimium halimifolium","idem HT8-04","","","","",""," ",2021-05-12,131
"209","12.05.2021","9:30","Pinar Hinojos",8,1,18,"Halimium halimifolium","idem HT8-01","","","","",""," ",2021-05-12,131
"210","12.05.2021","9:30","Pinar Hinojos",8,1,19,"Halimium halimifolium","idem HT8-01","","","","",""," ",2021-05-12,131
"211","12.05.2021","9:30","Pinar Hinojos",8,1,20,"Halimium halimifolium","idem HT8-01","","","","",""," ",2021-05-12,131
"212","12.05.2021","9:30","Pinar Hinojos",8,1,21,"Halimium halimifolium","","HT8-05","Hymenoptera","Lasioglossum","mediterraneum","Halictidae","Lasioglossum mediterraneum",2021-05-12,131
"213","12.05.2021","9:30","Pinar Hinojos",8,1,22,"Halimium halimifolium","","","Coleoptera","","",""," ",2021-05-12,131
"214","12.05.2021","9:30","Pinar Hinojos",8,1,23,"Halimium halimifolium","idem HT8-01","","","","",""," ",2021-05-12,131
"215","12.05.2021","13:00","Pinar Hinojos",8,2,1,"Andryala integrifolia","","HT8-06","Hymenoptera","Lasioglossum","immunitum","Halictidae","Lasioglossum immunitum",2021-05-12,131
"216","12.05.2021","13:00","Pinar Hinojos",8,2,2,"Leontodon longirostris","","HT8-07","Hymenoptera","Lasioglossum","immunitum","Halictidae","Lasioglossum immunitum",2021-05-12,131
"217","12.05.2021","13:00","Pinar Hinojos",8,2,3,"Leontodon longirostris","idem HT8-07","","","","",""," ",2021-05-12,131
"218","12.05.2021","13:00","Pinar Hinojos",8,2,4,"Leontodon longirostris","idem HT8-07","","","","",""," ",2021-05-12,131
"219","12.05.2021","13:00","Pinar Hinojos",8,2,5,"Halimium halimifolium","idem HT8-02","","","","",""," ",2021-05-12,131
"220","12.05.2021","13:00","Pinar Hinojos",8,2,6,"Halimium halimifolium","idem HT7-07","","Coleoptera","","",""," ",2021-05-12,131
"221","12.05.2021","13:00","Pinar Hinojos",8,2,7,"Halimium halimifolium","idem HT7-07","","Coleoptera","","",""," ",2021-05-12,131
"222","12.05.2021","13:00","Pinar Hinojos",8,2,8,"Leontodon longirostris","idem HT6-02","","Coleoptera","","",""," ",2021-05-12,131
"223","12.05.2021","13:00","Pinar Hinojos",8,2,9,"Leontodon longirostris","idem HT6-02","","Coleoptera","","",""," ",2021-05-12,131
"224","12.05.2021","13:00","Pinar Hinojos",8,2,10,"Leontodon longirostris","idem HT6-02","","Coleoptera","","",""," ",2021-05-12,131
"225","12.05.2021","13:00","Pinar Hinojos",8,2,11,"Leontodon longirostris","","","Hymenoptera","Ceratina","cucurbitina","Apidae","Ceratina cucurbitina",2021-05-12,131
"226","12.05.2021","16:00","Pinar Hinojos",8,3,1,"Leontodon longirostris","","HT8-08","Diptera","Empis","sp","Empididae","Empis sp",2021-05-12,131
"227","12.05.2021","16:00","Pinar Hinojos",8,3,2,"Crepis vesicaria","","HT8-09","Diptera","Lomatia","lateralis","Bombylidae","Lomatia lateralis",2021-05-12,131
"228","12.05.2021","16:00","Pinar Hinojos",8,3,3,"Crepis vesicaria","idem HT8-09","","","","",""," ",2021-05-12,131
"229","12.05.2021","16:00","Pinar Hinojos",8,3,4,"Leontodon longirostris","","HT8-10","Diptera","Sphaerophoria","scripta","Syrphidae","Sphaerophoria scripta",2021-05-12,131
"230","24.05.2021","13:00","Pinar Hinojos",9,2,1,"Leontodon longirostris","","HT9-01","Hymenoptera","Andrena","alluaudi","Andrenidae","Andrena alluaudi",2021-05-24,143
"231","24.05.2021","13:00","Pinar Hinojos",9,2,2,"Crepis vesicaria","","HT9-02","Hymenoptera","Andrena","alluaudi","Andrenidae","Andrena alluaudi",2021-05-24,143
"232","24.05.2021","13:00","Pinar Hinojos",9,2,3,"Andryala integrifolia","","HT9-03","Coleoptera","Chasmatopterus","illigeri","Coleoptera","Chasmatopterus illigeri",2021-05-24,143
"233","24.05.2021","13:00","Pinar Hinojos",9,2,4,"Andryala integrifolia","idem HT9-03","","","","",""," ",2021-05-24,143
"234","24.05.2021","13:00","Pinar Hinojos",9,2,5,"Halimium halimifolium","idem HT9-03","","","","",""," ",2021-05-24,143
"235","24.05.2021","13:00","Pinar Hinojos",9,2,6,"Halimium halimifolium","idem HT9-03","","","","",""," ",2021-05-24,143
"236","24.05.2021","16:00","Pinar Hinojos",9,3,1,"Andryala integrifolia","","HT9-04","Hymenoptera","Lasioglossum","immunitum","Halictidae","Lasioglossum immunitum",2021-05-24,143
"237","10.03.2021","9:30","Pinar Puebla",1,1,1,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"238","10.03.2021","9:30","Pinar Puebla",1,1,2,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"239","10.03.2021","9:30","Pinar Puebla",1,1,3,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"240","10.03.2021","9:30","Pinar Puebla",1,1,4,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"241","10.03.2021","9:30","Pinar Puebla",1,1,5,"Cistus salviifolius","si","PT1-01","Diptera","Eristalis","tenax","Syrphidae","Eristalis tenax",2021-03-10,68
"242","10.03.2021","9:30","Pinar Puebla",1,1,6,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"243","10.03.2021","9:30","Pinar Puebla",1,1,7,"Rosmarinus officinalis","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"244","10.03.2021","9:30","Pinar Puebla",1,1,8,"Rosmarinus officinalis","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"245","10.03.2021","9:30","Pinar Puebla",1,1,9,"Cistus salviifolius","no","","Diptera","Eristalis","similis","Syrphidae","Eristalis similis",2021-03-10,68
"246","10.03.2021","9:30","Pinar Puebla",1,1,10,"Cistus salviifolius","no","","Diptera","Eristalis","similis","Syrphidae","Eristalis similis",2021-03-10,68
"247","10.03.2021","9:30","Pinar Puebla",1,1,11,"Cistus salviifolius","idem PT1-01","","Diptera","","",""," ",2021-03-10,68
"248","10.03.2021","9:30","Pinar Puebla",1,1,12,"Cistus salviifolius","si","PT1-03","Hymenoptera","Lasioglossum","immunitum","Halictidae","Lasioglossum immunitum",2021-03-10,68
"249","10.03.2021","9:30","Pinar Puebla",1,1,13,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"250","10.03.2021","9:30","Pinar Puebla",1,1,14,"Cistus salviifolius","idem PT1-01","","Diptera","","",""," ",2021-03-10,68
"251","10.03.2021","9:30","Pinar Puebla",1,1,15,"Anemone palmata","si","PT1-04","Hymenoptera","Eucera","decolorata","Apidae","Eucera decolorata",2021-03-10,68
"252","10.03.2021","9:30","Pinar Puebla",1,1,16,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"253","10.03.2021","9:30","Pinar Puebla",1,1,17,"Cistus salviifolius","idem PT1-01","","Diptera","","",""," ",2021-03-10,68
"254","10.03.2021","13:00","Pinar Puebla",1,2,1,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"255","10.03.2021","13:00","Pinar Puebla",1,2,2,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"256","10.03.2021","13:00","Pinar Puebla",1,2,3,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"257","10.03.2021","13:00","Pinar Puebla",1,2,4,"Cistus salviifolius","no","","Diptera","Eristalis","similis","Syrphidae","Eristalis similis",2021-03-10,68
"258","10.03.2021","13:00","Pinar Puebla",1,2,5,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"259","10.03.2021","13:00","Pinar Puebla",1,2,6,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"260","10.03.2021","13:00","Pinar Puebla",1,2,7,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"261","10.03.2021","13:00","Pinar Puebla",1,2,8,"Cistus ladanifer","no","","Coleoptera","Tropinota","squalida","Scarabaeidae","Tropinota squalida",2021-03-10,68
"262","10.03.2021","13:00","Pinar Puebla",1,2,9,"Cistus salviifolius","no","","Diptera","Episyrphus","balteatus","Syrphidae","Episyrphus balteatus",2021-03-10,68
"263","10.03.2021","13:00","Pinar Puebla",1,2,10,"Cistus salviifolius","no","","Hymenoptera","Lasioglossum","sp","Halictidae","Lasioglossum sp",2021-03-10,68
"264","10.03.2021","13:00","Pinar Puebla",1,2,11,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"265","10.03.2021","13:00","Pinar Puebla",1,2,12,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"266","10.03.2021","13:00","Pinar Puebla",1,2,13,"Genista hirsuta","no","","Lepidoptera","Polyommatus","icarus","Lepidoptera","Polyommatus icarus",2021-03-10,68
"267","10.03.2021","13:00","Pinar Puebla",1,2,14,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"268","10.03.2021","13:00","Pinar Puebla",1,2,15,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"269","10.03.2021","13:00","Pinar Puebla",1,2,16,"Cistus salviifolius","si","PT1-05","Hymenoptera","Andrena","rhyssonota","Andrenidae","Andrena rhyssonota",2021-03-10,68
"270","10.03.2021","13:00","Pinar Puebla",1,2,17,"Cistus salviifolius","no","","Diptera","Eristalis","similis","Syrphidae","Eristalis similis",2021-03-10,68
"271","10.03.2021","13:00","Pinar Puebla",1,2,18,"Cistus salviifolius","no","","Coleoptera","Tropinota","squalida","Scarabaeidae","Tropinota squalida",2021-03-10,68
"272","10.03.2021","13:00","Pinar Puebla",1,2,19,"Cistus salviifolius","idem PT1-05","","Hymenoptera","","",""," ",2021-03-10,68
"273","10.03.2021","13:00","Pinar Puebla",1,2,20,"Cistus salviifolius","no","","Hymenoptera","Lasioglossum","","Halictidae","Lasioglossum ",2021-03-10,68
"274","10.03.2021","13:00","Pinar Puebla",1,2,21,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"275","10.03.2021","13:00","Pinar Puebla",1,2,22,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"276","10.03.2021","13:00","Pinar Puebla",1,2,23,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"277","10.03.2021","13:00","Pinar Puebla",1,2,24,"Cistus salviifolius","no","","Coleoptera","Tropinota","squalida","Scarabaeidae","Tropinota squalida",2021-03-10,68
"278","10.03.2021","13:00","Pinar Puebla",1,2,25,"Anemone palmata","idem PT1-01","","Diptera","","",""," ",2021-03-10,68
"279","10.03.2021","13:00","Pinar Puebla",1,2,26,"Cistus salviifolius","idem PC1-01","","","","",""," ",2021-03-10,68
"280","10.03.2021","13:00","Pinar Puebla",1,2,27,"Rosmarinus officinalis","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"281","10.03.2021","13:00","Pinar Puebla",1,2,28,"Lavandula stoechas","si","PT1-06 (determinada por Curro y soltada)","Hymenoptera","Chalicodoma","sicula","Megachilidae","Chalicodoma sicula",2021-03-10,68
"282","10.03.2021","13:00","Pinar Puebla",1,2,29,"Cistus salviifolius","idem PT1-01","","Diptera","","",""," ",2021-03-10,68
"283","10.03.2021","13:00","Pinar Puebla",1,2,30,"Cistus salviifolius","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"284","10.03.2021","16:00","Pinar Puebla",1,3,1,"Cistus salviifolius","si","PT1-07","Diptera","Episyrphus","balteatus","Syrphidae","Episyrphus balteatus",2021-03-10,68
"285","10.03.2021","16:00","Pinar Puebla",1,3,2,"Cistus salviifolius","idem PC1-01","","","","",""," ",2021-03-10,68
"286","10.03.2021","16:00","Pinar Puebla",1,3,3,"Cistus salviifolius","no","","Coleoptera","Tropinota","squalida","Scarabaeidae","Tropinota squalida",2021-03-10,68
"287","10.03.2021","16:00","Pinar Puebla",1,3,4,"Cistus salviifolius","idem PT1-04","","Hymenoptera","","",""," ",2021-03-10,68
"288","10.03.2021","16:00","Pinar Puebla",1,3,5,"Cistus salviifolius","si","PT1-08","Hymenoptera","Lasioglossum","immunitum","Halictidae","Lasioglossum immunitum",2021-03-10,68
"289","10.03.2021","16:00","Pinar Puebla",1,3,6,"Cistus salviifolius","idem PC1-01","","","","",""," ",2021-03-10,68
"290","10.03.2021","16:00","Pinar Puebla",1,3,7,"Rosmarinus officinalis","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-10,68
"291","10.03.2021","16:00","Pinar Puebla",1,3,8,"Cistus salviifolius","si","PT1-09","Hymenoptera","Andrena","hispania","Andrenidae","Andrena hispania",2021-03-10,68
"292","03.03.2021","9:30","Pinar Villamanrique Este (Chaparral)",1,1,1,"Rosmarinus officinalis","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-03,61
"293","03.03.2021","9:30","Pinar Villamanrique Este (Chaparral)",1,1,2,"Rosmarinus officinalis","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-03,61
"294","03.03.2021","9:30","Pinar Villamanrique Este (Chaparral)",1,1,3,"Rosmarinus officinalis","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-03,61
"295","03.03.2021","9:30","Pinar Villamanrique Este (Chaparral)",1,1,4,"Rosmarinus officinalis","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-03,61
"296","03.03.2021","9:30","Pinar Villamanrique Este (Chaparral)",1,1,5,"Rosmarinus officinalis","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-03,61
"297","03.03.2021","9:30","Pinar Villamanrique Este (Chaparral)",1,1,6,"Rosmarinus officinalis","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-03,61
"298","03.03.2021","9:30","Pinar Villamanrique Este (Chaparral)",1,1,7,"Rosmarinus officinalis","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-03,61
"299","03.03.2021","9:30","Pinar Villamanrique Este (Chaparral)",1,1,8,"Asphodelus ramosus","no","","Hymenoptera","Apis","mellifera","Apidae","Apis mellifera",2021-03-03,61
