"","X.x","Planta","Periodo","Bosque","Year","Site","Semillas_viables","scaled_seeds","id_planta","X.y","Degree","Specialization","Closeness","nestedcontribution","match","tot.visits.pl","poll.sp","plant.sp"
"538",538,"Cistus crispus",6,"Pinar Aznalcazar",2021,"Doñana",40,0.756156444193177,"9.07",139,0.727272727272727,0.219607843137255,0.529553113807908,2.30138934819629,"Doñana_2021_Pinar Aznalcazar_6",19,11,5
"539",539,"Cistus crispus",7,"Pinar Aznalcazar",2021,"Doñana",27,-0.0442986923877025,"9.07",145,0.75,0.589285714285714,0.704251161654075,0.828079290507005,"Doñana_2021_Pinar Aznalcazar_7",38,12,6
"540",540,"Cistus crispus",7,"Pinar Aznalcazar",2021,"Doñana",23,-0.290592580566435,"9.07",145,0.75,0.589285714285714,0.704251161654075,0.828079290507005,"Doñana_2021_Pinar Aznalcazar_7",38,12,6
"541",541,"Cistus crispus",7,"Pinar Aznalcazar",2021,"Doñana",28,0.0172747796569805,"9.07",145,0.75,0.589285714285714,0.704251161654075,0.828079290507005,"Doñana_2021_Pinar Aznalcazar_7",38,12,6
"542",542,"Cistus crispus",7,"Pinar Aznalcazar",2021,"Doñana",25,-0.167445636477069,"9.07",145,0.75,0.589285714285714,0.704251161654075,0.828079290507005,"Doñana_2021_Pinar Aznalcazar_7",38,12,6
"543",543,"Cistus crispus",8,"Pinar Aznalcazar",2021,"Doñana",14,-0.844753828968582,"9.07",150,0.733333333333333,NA,1,-1.79370569948296,"Doñana_2021_Pinar Aznalcazar_8",17,15,4
"544",544,"Cistus crispus",8,"Pinar Aznalcazar",2021,"Doñana",0,-1.70678243759414,"9.07",150,0.733333333333333,NA,1,-1.79370569948296,"Doñana_2021_Pinar Aznalcazar_8",17,15,4
"545",545,"Cistus crispus",6,"Pinar Aznalcazar",2021,"Doñana",12,-0.967900773057948,"9.08",139,0.727272727272727,0.219607843137255,0.529553113807908,2.30138934819629,"Doñana_2021_Pinar Aznalcazar_6",19,11,5
"546",546,"Cistus crispus",6,"Pinar Aznalcazar",2021,"Doñana",0,-1.70678243759414,"9.08",139,0.727272727272727,0.219607843137255,0.529553113807908,2.30138934819629,"Doñana_2021_Pinar Aznalcazar_6",19,11,5
"547",547,"Cistus crispus",6,"Pinar Aznalcazar",2021,"Doñana",34,0.386715611925079,"9.08",139,0.727272727272727,0.219607843137255,0.529553113807908,2.30138934819629,"Doñana_2021_Pinar Aznalcazar_6",19,11,5
"548",548,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",31,0.683153939450569,"8.1",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"549",549,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",18,-0.148675375252328,"8.1",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"550",550,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",27,0.427206458003524,"8.1",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"551",551,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",33,0.811127680174092,"8.1",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"552",552,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",24,0.23524584691824,"8.1",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"553",553,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",28,0.491193328365285,"8.1",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"554",554,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",31,0.683153939450569,"8.1",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"555",555,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",29,0.555180198727047,"8.1",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"556",556,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",24,0.23524584691824,"8.1",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"557",557,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",36,1.00308829125938,"8.1",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"558",558,"Halimium halimifolium",8,"Pinar Aznalcazar",2021,"Doñana",32,0.74714080981233,"8.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",559,"Halimium halimifolium",8,"Pinar Aznalcazar",2021,"Doñana",21,0.0432852358329561,"8.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",560,"Halimium halimifolium",8,"Pinar Aznalcazar",2021,"Doñana",26,0.363219587641763,"8.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",561,"Halimium halimifolium",8,"Pinar Aznalcazar",2021,"Doñana",18,-0.148675375252328,"8.1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",562,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",12,-0.532596597422896,"9.06",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"563",563,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",7,-0.852530949231702,"9.06",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"564",564,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",4,-1.04449156031699,"9.06",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"565",565,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",7,-0.852530949231702,"9.06",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"566",566,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",11,-0.596583467784657,"9.06",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"567",567,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",8,-0.788544078869941,"9.06",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"568",568,"Halimium halimifolium",8,"Pinar Aznalcazar",2021,"Doñana",4,-1.04449156031699,"9.06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",569,"Halimium halimifolium",8,"Pinar Aznalcazar",2021,"Doñana",7,-0.852530949231702,"9.06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",570,"Halimium halimifolium",8,"Pinar Aznalcazar",2021,"Doñana",7,-0.852530949231702,"9.06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",571,"Halimium halimifolium",5,"Pinar Aznalcazar",2021,"Doñana",20,-0.0207016345288052,"(10,08)1",136,0.1875,0,0.827804566205902,0.131860844857714,"Doñana_2021_Pinar Aznalcazar_5",3,16,7
"572",572,"Halimium halimifolium",5,"Pinar Aznalcazar",2021,"Doñana",14,-0.404622856699373,"(10,08)1",136,0.1875,0,0.827804566205902,0.131860844857714,"Doñana_2021_Pinar Aznalcazar_5",3,16,7
"573",573,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",23,0.171258976556479,"(10,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",574,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",18,-0.148675375252328,"(10,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",575,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",0,-1.30043904176403,"(10,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",576,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",14,-0.404622856699373,"(10,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",577,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",4,-1.04449156031699,"(10,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",578,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",0,-1.30043904176403,"(10,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",579,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",18,-0.148675375252328,"(10,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",580,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",21,0.0432852358329561,"(10,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",581,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",20,-0.0207016345288052,"(10,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",582,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",23,0.171258976556479,"(10,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",583,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",23,0.171258976556479,"(10,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",584,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",3,-1.10847843067875,"(10,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",585,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",5,-0.980504689955225,"(10,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",586,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",6,-0.916517819593463,"(10,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",587,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",14,-0.404622856699373,"(10,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",588,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",23,0.171258976556479,"(10,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",589,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",25,0.299232717280001,"(10,08)1",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"590",590,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",3,-1.10847843067875,"(10,08)1",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"591",591,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",8,-0.788544078869941,"(10,08)1",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"592",592,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",3,-1.10847843067875,"(10,08)1",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"593",593,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",10,-0.660570338146418,"(10,08)1",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"594",594,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",10,-0.660570338146418,"(10,08)1",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"595",595,"Halimium halimifolium",8,"Pinar Aznalcazar",2021,"Doñana",11,-0.596583467784657,"(10,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"596",596,"Halimium halimifolium",8,"Pinar Aznalcazar",2021,"Doñana",10,-0.660570338146418,"(10,08)1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",597,"Halimium halimifolium",5,"Pinar Aznalcazar",2021,"Doñana",24,0.23524584691824,"(10,08)2",136,0.1875,0,0.827804566205902,0.131860844857714,"Doñana_2021_Pinar Aznalcazar_5",3,16,7
"598",598,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",12,-0.532596597422896,"(10,08)2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"599",599,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",27,0.427206458003524,"(10,08)2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",600,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",30,0.619167069088808,"(10,08)2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",601,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",21,0.0432852358329561,"(10,08)2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"602",602,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",19,-0.0846885048905665,"(10,08)2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"603",603,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",20,-0.0207016345288052,"(10,08)2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",604,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",10,-0.660570338146418,"(10,08)2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"605",605,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",15,-0.340635986337612,"(10,08)2",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"606",606,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",30,0.619167069088808,"(10,08)2",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"607",607,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",8,-0.788544078869941,"(10,08)2",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"608",608,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",7,-0.852530949231702,"(10,08)2",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"609",609,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",9,-0.72455720850818,"(10,08)2",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"610",610,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",8,-0.788544078869941,"(10,08)2",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"611",611,"Halimium halimifolium",8,"Pinar Aznalcazar",2021,"Doñana",0,-1.30043904176403,"(10,08)2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"612",612,"Halimium halimifolium",8,"Pinar Aznalcazar",2021,"Doñana",16,-0.27664911597585,"(10,08)2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"613",613,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",18,-0.148675375252328,"10.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"614",614,"Halimium halimifolium",6,"Pinar Aznalcazar",2021,"Doñana",17,-0.212662245614089,"10.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"615",615,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",0,-1.30043904176403,"10.9",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"616",616,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",0,-1.30043904176403,"10.9",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"617",617,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",0,-1.30043904176403,"10.9",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"618",618,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",12,-0.532596597422896,"10.9",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"619",619,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",14,-0.404622856699373,"10.9",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"620",620,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",10,-0.660570338146418,"10.9",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"621",621,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",22,0.107272106194717,"10.9",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"622",622,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",15,-0.340635986337612,"10.9",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"623",623,"Halimium halimifolium",7,"Pinar Aznalcazar",2021,"Doñana",18,-0.148675375252328,"10.9",146,0.0833333333333333,0,0.72105705434887,-1.3099429672786,"Doñana_2021_Pinar Aznalcazar_7",1,12,6
"624",624,"Halimium halimifolium",8,"Pinar Aznalcazar",2021,"Doñana",7,-0.852530949231702,"10.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"625",625,"Halimium halimifolium",8,"Pinar Aznalcazar",2021,"Doñana",15,-0.340635986337612,"10.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",626,"Halimium halimifolium",8,"Pinar Aznalcazar",2021,"Doñana",13,-0.468609727061134,"10.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"627",627,"Cistus crispus",6,"Villamanrique Chaparral",2021,"Doñana",44,1.00245033237191,"1.02",252,0.523809523809524,0.610169491525424,0.73048845710989,2.48428283000418,"Doñana_2021_Villamanrique Chaparral_6",55,21,5
"628",628,"Cistus crispus",6,"Villamanrique Chaparral",2021,"Doñana",0,-1.70678243759414,"1.02",252,0.523809523809524,0.610169491525424,0.73048845710989,2.48428283000418,"Doñana_2021_Villamanrique Chaparral_6",55,21,5
"629",629,"Cistus crispus",6,"Villamanrique Chaparral",2021,"Doñana",42,0.879303388282543,"1.02",252,0.523809523809524,0.610169491525424,0.73048845710989,2.48428283000418,"Doñana_2021_Villamanrique Chaparral_6",55,21,5
"630",630,"Cistus crispus",8,"Villamanrique Chaparral",2021,"Doñana",17,-0.660033412834533,"(1,03)1",263,0.470588235294118,0.189189189189189,0.815173266032829,0.221231868866259,"Doñana_2021_Villamanrique Chaparral_8",28,17,5
"631",631,"Cistus crispus",8,"Villamanrique Chaparral",2021,"Doñana",14,-0.844753828968582,"(1,03)1",263,0.470588235294118,0.189189189189189,0.815173266032829,0.221231868866259,"Doñana_2021_Villamanrique Chaparral_8",28,17,5
"632",632,"Cistus crispus",8,"Villamanrique Chaparral",2021,"Doñana",15,-0.783180356923899,"(1,03)1",263,0.470588235294118,0.189189189189189,0.815173266032829,0.221231868866259,"Doñana_2021_Villamanrique Chaparral_8",28,17,5
"633",633,"Cistus crispus",8,"Villamanrique Chaparral",2021,"Doñana",22,-0.352166052611118,"(1,03)1",263,0.470588235294118,0.189189189189189,0.815173266032829,0.221231868866259,"Doñana_2021_Villamanrique Chaparral_8",28,17,5
"634",634,"Cistus crispus",8,"Villamanrique Chaparral",2021,"Doñana",25,-0.167445636477069,"(1,03)1",263,0.470588235294118,0.189189189189189,0.815173266032829,0.221231868866259,"Doñana_2021_Villamanrique Chaparral_8",28,17,5
"635",635,"Cistus crispus",7,"Villamanrique Chaparral",2021,"Doñana",25,-0.167445636477069,"(1,03)2",257,0.739130434782609,0.0635451505016722,0.760294278769743,1.1413916122244,"Doñana_2021_Villamanrique Chaparral_7",70,23,5
"636",636,"Cistus crispus",7,"Villamanrique Chaparral",2021,"Doñana",25,-0.167445636477069,"(1,03)2",257,0.739130434782609,0.0635451505016722,0.760294278769743,1.1413916122244,"Doñana_2021_Villamanrique Chaparral_7",70,23,5
"637",637,"Cistus crispus",7,"Villamanrique Chaparral",2021,"Doñana",0,-1.70678243759414,"(1,03)2",257,0.739130434782609,0.0635451505016722,0.760294278769743,1.1413916122244,"Doñana_2021_Villamanrique Chaparral_7",70,23,5
"638",638,"Cistus crispus",6,"Villamanrique Chaparral",2021,"Doñana",32,0.263568667835713,"1.04",252,0.523809523809524,0.610169491525424,0.73048845710989,2.48428283000418,"Doñana_2021_Villamanrique Chaparral_6",55,21,5
"639",639,"Cistus crispus",6,"Villamanrique Chaparral",2021,"Doñana",36,0.509862556014445,"1.04",252,0.523809523809524,0.610169491525424,0.73048845710989,2.48428283000418,"Doñana_2021_Villamanrique Chaparral_6",55,21,5
"640",640,"Cistus crispus",6,"Villamanrique Chaparral",2021,"Doñana",33,0.325142139880396,"1.04",252,0.523809523809524,0.610169491525424,0.73048845710989,2.48428283000418,"Doñana_2021_Villamanrique Chaparral_6",55,21,5
"641",641,"Cistus crispus",6,"Villamanrique Chaparral",2021,"Doñana",33,0.325142139880396,"1.04",252,0.523809523809524,0.610169491525424,0.73048845710989,2.48428283000418,"Doñana_2021_Villamanrique Chaparral_6",55,21,5
"642",642,"Cistus crispus",7,"Villamanrique Chaparral",2021,"Doñana",25,-0.167445636477069,"1.04",257,0.739130434782609,0.0635451505016722,0.760294278769743,1.1413916122244,"Doñana_2021_Villamanrique Chaparral_7",70,23,5
"643",643,"Cistus crispus",7,"Villamanrique Chaparral",2021,"Doñana",21,-0.413739524655801,"1.04",257,0.739130434782609,0.0635451505016722,0.760294278769743,1.1413916122244,"Doñana_2021_Villamanrique Chaparral_7",70,23,5
"644",644,"Cistus crispus",7,"Villamanrique Chaparral",2021,"Doñana",18,-0.59845994078985,"1.04",257,0.739130434782609,0.0635451505016722,0.760294278769743,1.1413916122244,"Doñana_2021_Villamanrique Chaparral_7",70,23,5
"645",645,"Cistus crispus",7,"Villamanrique Chaparral",2021,"Doñana",20,-0.475312996700484,"1.04",257,0.739130434782609,0.0635451505016722,0.760294278769743,1.1413916122244,"Doñana_2021_Villamanrique Chaparral_7",70,23,5
"646",646,"Cistus crispus",7,"Villamanrique Chaparral",2021,"Doñana",24,-0.229019108521752,"1.04",257,0.739130434782609,0.0635451505016722,0.760294278769743,1.1413916122244,"Doñana_2021_Villamanrique Chaparral_7",70,23,5
"647",647,"Cistus crispus",8,"Villamanrique Chaparral",2021,"Doñana",30,0.140421723746346,"1.04",263,0.470588235294118,0.189189189189189,0.815173266032829,0.221231868866259,"Doñana_2021_Villamanrique Chaparral_8",28,17,5
"648",648,"Cistus crispus",8,"Villamanrique Chaparral",2021,"Doñana",21,-0.413739524655801,"1.04",263,0.470588235294118,0.189189189189189,0.815173266032829,0.221231868866259,"Doñana_2021_Villamanrique Chaparral_8",28,17,5
"649",649,"Cistus crispus",8,"Villamanrique Chaparral",2021,"Doñana",16,-0.721606884879216,"1.04",263,0.470588235294118,0.189189189189189,0.815173266032829,0.221231868866259,"Doñana_2021_Villamanrique Chaparral_8",28,17,5
"650",650,"Cistus crispus",8,"Villamanrique Chaparral",2021,"Doñana",23,-0.290592580566435,"1.04",263,0.470588235294118,0.189189189189189,0.815173266032829,0.221231868866259,"Doñana_2021_Villamanrique Chaparral_8",28,17,5
"651",651,"Cistus crispus",8,"Villamanrique Chaparral",2021,"Doñana",20,-0.475312996700484,"1.04",263,0.470588235294118,0.189189189189189,0.815173266032829,0.221231868866259,"Doñana_2021_Villamanrique Chaparral_8",28,17,5
"652",652,"Cistus crispus",7,"Villamanrique Chaparral",2021,"Doñana",27,-0.0442986923877025,"1.07",257,0.739130434782609,0.0635451505016722,0.760294278769743,1.1413916122244,"Doñana_2021_Villamanrique Chaparral_7",70,23,5
