"","Planta","Periodo","Bosque","Year","Site","Semillas_viables","scaled_seeds","id_planta"
"273","Halimium calycinum",4,"Pinar Hinojos","2021","Doñana",1,-1.14755148369227,"8,04"
"274","Halimium calycinum",4,"Pinar Hinojos","2021","Doñana",2,-0.576444466226813,"8,04"
"275","Halimium calycinum",4,"Pinar Hinojos","2021","Doñana",2,-0.576444466226813,"8,04"
"276","Halimium calycinum",4,"Pinar Hinojos","2021","Doñana",3,-0.00533744876135944,"8,04"
"277","Halimium calycinum",5,"Pinar Hinojos","2021","Doñana",2,-0.576444466226813,"8,04"
"278","Halimium calycinum",5,"Pinar Hinojos","2021","Doñana",1,-1.14755148369227,"8,04"
"279","Halimium calycinum",5,"Pinar Hinojos","2021","Doñana",1,-1.14755148369227,"8,04"
"280","Halimium calycinum",5,"Pinar Hinojos","2021","Doñana",2,-0.576444466226813,"8,04"
"281","Halimium calycinum",5,"Pinar Hinojos","2021","Doñana",4,0.565769568704094,"8,04"
"282","Halimium calycinum",5,"Pinar Hinojos","2021","Doñana",5,1.13687658616955,"8,04"
"283","Cistus salviifolius",5,"Pinar Aznalcazar","2021","Doñana",33,-0.249679291887521,"1,07"
"284","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",14,-1.42087910824038,"2,07"
"285","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",29,-0.496247674277597,"2,07"
"286","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",40,0.181815377295112,"2,07"
"287","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",31,-0.372963483082559,"2,07"
"288","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",32,-0.31132138748504,"2,07"
"289","Cistus salviifolius",5,"Pinar Aznalcazar","2021","Doñana",34,-0.188037196290002,"2,07"
"290","Cistus salviifolius",5,"Pinar Aznalcazar","2021","Doñana",34,-0.188037196290002,"2,07"
"291","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",63,1.59958357603805,"3,06"
"292","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",56,1.16808890685542,"3,06"
"293","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",56,1.16808890685542,"3,06"
"294","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",60,1.41465728924549,"3,06"
"295","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",61,1.47629938484301,"3,06"
"296","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",49,0.736594237672783,"3,06"
"297","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",41,0.243457472892631,"3,06"
"298","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",53,0.983162620062858,"3,06"
"299","Cistus salviifolius",5,"Pinar Aznalcazar","2021","Doñana",12,-1.54416329943542,"3,06"
"300","Cistus salviifolius",5,"Pinar Aznalcazar","2021","Doñana",37,-0.00311090949744495,"3,07"
"301","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",45,0.490025855282707,"3,08"
"302","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",44,0.428383759685188,"3,08"
"303","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",43,0.366741664087669,"3,08"
"304","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",42,0.30509956849015,"3,08"
"305","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",48,0.674952142075264,"3,08"
"306","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",11,-1.60580539503294,"3,08"
"307","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",25,-0.742816056667672,"3,08"
"308","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",37,-0.00311090949744495,"3,08"
"309","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",30,-0.434605578680078,"3,08"
"310","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",40,0.181815377295112,"3,08"
"311","Cistus salviifolius",5,"Pinar Aznalcazar","2021","Doñana",29,-0.496247674277597,"3,08"
"312","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",67,1.84615195842812,"3,09"
"313","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",58,1.29137309805045,"3,09"
"314","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",64,1.66122567163557,"3,09"
"315","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",66,1.7845098628306,"3,09"
"316","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",66,1.7845098628306,"3,09"
"317","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",60,1.41465728924549,"3,09"
"318","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",53,0.983162620062858,"3,09"
"319","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",42,0.30509956849015,"3,09"
"320","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",54,1.04480471566038,"3,09"
"321","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",2,-2.16058425541061,"3,09"
"322","Cistus salviifolius",5,"Pinar Aznalcazar","2021","Doñana",40,0.181815377295112,"3,09"
"323","Cistus salviifolius",5,"Pinar Aznalcazar","2021","Doñana",44,0.428383759685188,"3,09"
"324","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",54,1.04480471566038,"4,04"
"325","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",65,1.72286776723309,"4,04"
"326","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",51,0.85987842886782,"4,04"
"327","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",56,1.16808890685542,"4,04"
"328","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",63,1.59958357603805,"4,04"
"329","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",42,0.30509956849015,"4,09"
"330","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",45,0.490025855282707,"4,09"
"331","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",20,-1.05102653465527,"4,09"
"332","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",47,0.613310046477745,"4,09"
"333","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",52,0.921520524465339,"4,09"
"334","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",63,1.59958357603805,"4,09"
"335","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",49,0.736594237672783,"4,09"
"336","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",64,1.66122567163557,"4,09"
"337","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",64,1.66122567163557,"4,09"
"338","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",49,0.736594237672783,"4,09"
"339","Cistus salviifolius",5,"Pinar Aznalcazar","2021","Doñana",22,-0.927742343460229,"4,09"
"340","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",20,-1.05102653465527,"4,10"
"341","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",42,0.30509956849015,"4,10"
"342","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",42,0.30509956849015,"4,10"
"343","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",49,0.736594237672783,"4,10"
"344","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",0,-2.28386844660565,"6,01"
"345","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",67,1.84615195842812,"6,01"
"346","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",51,0.85987842886782,"6,01"
"347","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",2,-2.16058425541061,"6,01"
"348","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",73,2.21600453201324,"6,01"
"349","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",14,-1.42087910824038,"6,01"
"350","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",59,1.35301519364797,"6,01"
"351","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",59,1.35301519364797,"6,01"
"352","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",4,-2.03730006421557,"6,01"
"353","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",71,2.0927203408182,"6,01"
"354","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",52,0.921520524465339,"6,03"
"355","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",7,-1.85237377742301,"6,03"
"356","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",65,1.72286776723309,"6,03"
"357","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",0,-2.28386844660565,"6,03"
"358","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",59,1.35301519364797,"6,03"
"359","Cistus salviifolius",5,"Pinar Aznalcazar","2021","Doñana",21,-0.989384439057748,"6,03"
"360","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",52,0.921520524465339,"6,04"
"361","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",42,0.30509956849015,"6,04"
"362","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",60,1.41465728924549,"6,04"
"363","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",52,0.921520524465339,"6,04"
"364","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",55,1.1064468112579,"6,04"
"365","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",58,1.29137309805045,"6,04"
"366","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",43,0.366741664087669,"6,04"
"367","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",61,1.47629938484301,"6,04"
"368","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",50,0.798236333270302,"6,04"
"369","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",29,-0.496247674277597,"6,04"
"370","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",47,0.613310046477745,"6,04"
"371","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",49,0.736594237672783,"6,04"
"372","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",71,2.0927203408182,"6,07"
"373","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",54,1.04480471566038,"6,07"
"374","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",72,2.15436243641572,"6,07"
"375","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",35,-0.126395100692483,"6,07"
"376","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",68,1.90779405402564,"6,07"
"377","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",36,-0.0647530050949639,"6,07"
"378","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",49,0.736594237672783,"6,07"
"379","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",25,-0.742816056667672,"6,07"
"380","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",55,1.1064468112579,"6,07"
"381","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",50,0.798236333270302,"6,07"
"382","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",20,-1.05102653465527,"6,07"
"383","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",24,-0.804458152265191,"6,07"
"384","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",21,-0.989384439057748,"6,07"
"385","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",16,-1.29759491704534,"6,10"
"386","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",22,-0.927742343460229,"6,10"
"387","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",11,-1.60580539503294,"6,10"
"388","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",8,-1.79073168182549,"6,10"
"389","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",7,-1.85237377742301,"6,10"
"390","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",14,-1.42087910824038,"6,10"
"391","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",22,-0.927742343460229,"6,10"
"392","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",9,-1.72908958622798,"6,10"
"393","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",17,-1.23595282144782,"6,10"
"394","Cistus salviifolius",5,"Pinar Aznalcazar","2021","Doñana",9,-1.72908958622798,"6,10"
"395","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",50,0.798236333270302,"7,02"
"396","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",31,-0.372963483082559,"7,02"
"397","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",41,0.243457472892631,"7,02"
"398","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",46,0.551667950880226,"7,02"
"399","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",39,0.120173281697593,"7,02"
"400","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",50,0.798236333270302,"8,03"
"401","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",56,1.16808890685542,"8,03"
"402","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",58,1.29137309805045,"8,03"
"403","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",37,-0.00311090949744495,"8,03"
"404","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",57,1.22973100245293,"8,03"
"405","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",32,-0.31132138748504,"8,03"
"406","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",60,1.41465728924549,"8,03"
"407","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",37,-0.00311090949744495,"8,03"
"408","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",17,-1.23595282144782,"8,03"
"409","Cistus salviifolius",5,"Pinar Aznalcazar","2021","Doñana",47,0.613310046477745,"8,03"
"410","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",26,-0.681173961070153,"8,10"
"411","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",41,0.243457472892631,"8,10"
"412","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",34,-0.188037196290002,"8,10"
"413","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",44,0.428383759685188,"8,10"
"414","Cistus salviifolius",3,"Pinar Aznalcazar","2021","Doñana",46,0.551667950880226,"8,10"
"415","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",8,-1.79073168182549,"8,10"
"416","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",4,-2.03730006421557,"8,10"
"417","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",20,-1.05102653465527,"8,10"
"418","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",51,0.85987842886782,"9,03"
"419","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",57,1.22973100245293,"9,03"
"420","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",61,1.47629938484301,"9,03"
"421","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",44,0.428383759685188,"9,03"
"422","Cistus salviifolius",2,"Pinar Aznalcazar","2021","Doñana",49,0.736594237672783,"9,03"
"423","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",42,0.30509956849015,"9,03"
"424","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",48,0.674952142075264,"9,03"
"425","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",51,0.85987842886782,"9,03"
"426","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",49,0.736594237672783,"9,03"
"427","Cistus salviifolius",4,"Pinar Aznalcazar","2021","Doñana",53,0.983162620062858,"9,03"
"428","Cistus salviifolius",5,"Pinar Aznalcazar","2021","Doñana",31,-0.372963483082559,"9,03"
"429","Cistus crispus",5,"Pinar Aznalcazar","2021","Doñana",26,-0.105872164432386,"(1,01)1"
"430","Cistus crispus",5,"Pinar Aznalcazar","2021","Doñana",30,0.140421723746346,"(1,01)1"
"431","Cistus crispus",6,"Pinar Aznalcazar","2021","Doñana",19,-0.536886468745167,"(1,01)1"
"432","Cistus crispus",5,"Pinar Aznalcazar","2021","Doñana",25,-0.167445636477069,"(1,01)2"
"433","Cistus crispus",5,"Pinar Aznalcazar","2021","Doñana",19,-0.536886468745167,"(1,01)2"
"434","Cistus crispus",5,"Pinar Aznalcazar","2021","Doñana",32,0.263568667835713,"(1,01)2"
"435","Cistus crispus",5,"Pinar Aznalcazar","2021","Doñana",30,0.140421723746346,"(1,01)2"
"436","Cistus crispus",6,"Pinar Aznalcazar","2021","Doñana",17,-0.660033412834533,"(1,01)2"
"437","Cistus crispus",6,"Pinar Aznalcazar","2021","Doñana",22,-0.352166052611118,"(1,01)2"
"438","Cistus crispus",6,"Pinar Aznalcazar","2021","Doñana",27,-0.0442986923877025,"(1,01)2"
"439","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",10,-1.09104771714731,"(1,01)2"
"440","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",10,-1.09104771714731,"(1,01)2"
"441","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",16,-0.721606884879216,"(1,01)2"
"442","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",12,-0.967900773057948,"(1,01)2"
"443","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",15,-0.783180356923899,"(1,01)2"
"444","Cistus crispus",5,"Pinar Aznalcazar","2021","Doñana",25,-0.167445636477069,"1,02"
"445","Cistus crispus",5,"Pinar Aznalcazar","2021","Doñana",19,-0.536886468745167,"1,02"
"446","Cistus crispus",5,"Pinar Aznalcazar","2021","Doñana",27,-0.0442986923877025,"1,02"
"447","Cistus crispus",5,"Pinar Aznalcazar","2021","Doñana",33,0.325142139880396,"1,02"
"448","Cistus crispus",6,"Pinar Aznalcazar","2021","Doñana",17,-0.660033412834533,"1,02"
"449","Cistus crispus",6,"Pinar Aznalcazar","2021","Doñana",21,-0.413739524655801,"1,02"
"450","Cistus crispus",6,"Pinar Aznalcazar","2021","Doñana",14,-0.844753828968582,"1,02"
"451","Cistus crispus",6,"Pinar Aznalcazar","2021","Doñana",25,-0.167445636477069,"1,02"
"452","Cistus crispus",6,"Pinar Aznalcazar","2021","Doñana",24,-0.229019108521752,"1,02"
"453","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",10,-1.09104771714731,"1,02"
"454","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",22,-0.352166052611118,"1,02"
"455","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",20,-0.475312996700484,"1,02"
"456","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",16,-0.721606884879216,"1,02"
"457","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",2,-1.58363549350478,"1,03"
"458","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",28,0.0172747796569805,"1,03"
"459","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",24,-0.229019108521752,"1,03"
"460","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",7,-1.27576813328136,"1,03"
"461","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",33,0.325142139880396,"1,03"
"462","Cistus crispus",6,"Pinar Aznalcazar","2021","Doñana",49,1.31031769259532,"1,08"
"463","Cistus crispus",6,"Pinar Aznalcazar","2021","Doñana",53,1.55661158077406,"1,08"
"464","Cistus crispus",6,"Pinar Aznalcazar","2021","Doñana",42,0.879303388282543,"1,08"
"465","Cistus crispus",6,"Pinar Aznalcazar","2021","Doñana",44,1.00245033237191,"1,08"
"466","Cistus crispus",6,"Pinar Aznalcazar","2021","Doñana",43,0.940876860327226,"1,08"
"467","Cistus crispus",5,"Pinar Aznalcazar","2021","Doñana",51,1.43346463668469,"1,09"
"468","Cistus crispus",5,"Pinar Aznalcazar","2021","Doñana",61,2.04919935713152,"1,09"
"469","Cistus crispus",6,"Pinar Aznalcazar","2021","Doñana",0,-1.70678243759414,"2,01"
"470","Cistus crispus",6,"Pinar Aznalcazar","2021","Doñana",14,-0.844753828968582,"2,01"
"471","Cistus crispus",6,"Pinar Aznalcazar","2021","Doñana",16,-0.721606884879216,"2,01"
"472","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",9,-1.152621189192,"2,01"
"473","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",15,-0.783180356923899,"2,01"
"474","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",33,0.325142139880396,"2,01"
"475","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",40,0.756156444193177,"2,01"
"476","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",17,-0.660033412834533,"2,01"
"477","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",26,-0.105872164432386,"2,03"
"478","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",13,-0.906327301013265,"2,03"
"479","Cistus crispus",5,"Pinar Aznalcazar","2021","Doñana",57,1.80290546895279,"2.06"
"480","Cistus crispus",5,"Pinar Aznalcazar","2021","Doñana",66,2.35706671735493,"2.06"
"481","Cistus crispus",5,"Pinar Aznalcazar","2021","Doñana",76,2.97280143780176,"2.06"
"482","Cistus crispus",5,"Pinar Aznalcazar","2021","Doñana",78,3.09594838189113,"2.06"
"483","Cistus crispus",5,"Pinar Aznalcazar","2021","Doñana",68,2.4802136614443,"2.06"
"484","Cistus crispus",6,"Pinar Aznalcazar","2021","Doñana",64,2.23391977326557,"2.06"
"485","Cistus crispus",6,"Pinar Aznalcazar","2021","Doñana",57,1.80290546895279,"2.06"
"486","Cistus crispus",6,"Pinar Aznalcazar","2021","Doñana",60,1.98762588508684,"2.06"
"487","Cistus crispus",6,"Pinar Aznalcazar","2021","Doñana",60,1.98762588508684,"2.06"
"488","Cistus crispus",6,"Pinar Aznalcazar","2021","Doñana",58,1.86447894099747,"2.06"
"489","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",43,0.940876860327226,"2.06"
"490","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",34,0.386715611925079,"2.06"
"491","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",29,0.0788482517016635,"2.06"
"492","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",28,0.0172747796569805,"2.06"
"493","Cistus crispus",7,"Pinar Aznalcazar","2021","Doñana",39,0.694582972148494,"2.06"
"494","Cistus crispus",5,"Pinar Aznalcazar","2021","Doñana",46,1.12559727646127,"4.07"
"495","Cistus crispus",5,"Pinar Aznalcazar","2021","Doñana",60,1.98762588508684,"4.07"
