"","X.1","X","Fecha","Bosque","Especie.planta","Numero.flores","full.x","Periodo","full.y","full","Site","Year"
"873",873,873,"2021-06-15","2","no taraxacum",97,NA,6,1,NA,"Gorbea",2021
"874",874,874,"2021-06-15","2","Trifolium repens",12,NA,6,1,NA,"Gorbea",2021
"875",875,875,"2021-06-15","2","Plantago sp.",270,NA,6,1,NA,"Gorbea",2021
"876",876,876,"2021-06-15","2","Myosotis lamottiana",748,NA,6,1,NA,"Gorbea",2021
"877",877,877,"2021-06-15","2","Veronica sp.",25,NA,6,1,NA,"Gorbea",2021
"878",878,878,"2021-06-15","2","Veronica officinalis",666,NA,6,1,NA,"Gorbea",2021
"879",879,879,"2021-06-15","2","Lysimachia nemorum",66,NA,6,1,NA,"Gorbea",2021
"880",880,880,"2021-06-15","2","Pedicularis sylvatica subsp. sylvatica",13,NA,6,1,NA,"Gorbea",2021
"881",881,881,"2021-06-15","2","Fragaria vesca",9,NA,6,1,NA,"Gorbea",2021
"882",882,882,"2021-06-15","2","Potentilla erecta",369,NA,6,1,NA,"Gorbea",2021
"883",883,883,"2021-06-15","2","Erinus alpinus",80,NA,6,1,NA,"Gorbea",2021
"884",884,884,"2021-06-15","2","Hutchinsia alpina",114,NA,6,1,NA,"Gorbea",2021
"885",885,885,"2021-06-15","2","Lotus corniculatus",288,NA,6,1,NA,"Gorbea",2021
"886",886,886,"2021-06-15","2","Saxifraga hirsuta",50,NA,6,1,NA,"Gorbea",2021
"887",887,887,"2021-06-15","2","Euphrasia sp.",30,NA,6,1,NA,"Gorbea",2021
"888",888,888,"2021-06-15","2","Potentilla sterilis",6,NA,6,1,NA,"Gorbea",2021
"889",889,889,"2021-06-21","4","Potentilla erecta",398,NA,6,1,NA,"Gorbea",2021
"890",890,890,"2021-06-21","4","Polygala vulgaris",56,NA,6,1,NA,"Gorbea",2021
"891",891,891,"2021-06-21","4","Galium sp.",28300,NA,6,1,NA,"Gorbea",2021
"892",892,892,"2021-06-21","4","Erica tetralix",240,NA,6,1,NA,"Gorbea",2021
"893",893,893,"2021-06-21","4","Erica cinerea",165,NA,6,1,NA,"Gorbea",2021
"894",894,894,"2021-06-21","4","Sedum album",380,NA,6,1,NA,"Gorbea",2021
"895",895,895,"2021-06-21","4","Taraxacum sp.",132,NA,6,1,NA,"Gorbea",2021
"896",896,896,"2021-06-21","4","Ranunculus repens",60,NA,6,1,NA,"Gorbea",2021
"897",897,897,"2021-06-21","4","Lysimachia nemorum",28,NA,6,1,NA,"Gorbea",2021
"898",898,898,"2021-06-21","4","Bellis perennis",76,NA,6,1,NA,"Gorbea",2021
"899",899,899,"2021-06-21","4","Ulex gallii",20,NA,6,1,NA,"Gorbea",2021
"900",900,900,"2021-06-21","4","Prunella vulgaris",15,NA,6,1,NA,"Gorbea",2021
"901",901,901,"2021-06-21","4","Trifolium repens",21,NA,6,1,NA,"Gorbea",2021
"902",902,902,"2021-06-21","4","Veronica officinalis",25,NA,6,1,NA,"Gorbea",2021
"903",903,903,"2021-06-25","3","Prunella grandiflora",939,NA,7,1,NA,"Gorbea",2021
"904",904,904,"2021-06-25","3","Lotus corniculatus",255,NA,7,1,NA,"Gorbea",2021
"905",905,905,"2021-06-25","3","Trifolium repens",470,NA,7,1,NA,"Gorbea",2021
"906",906,906,"2021-06-25","3","Trifolium pratense",51,NA,7,1,NA,"Gorbea",2021
"907",907,907,"2021-06-25","3","Ranunculus repens",87,NA,7,1,NA,"Gorbea",2021
"908",908,908,"2021-06-25","3","Teucrium pyrenaicum subsp. Pyrenaicum",580,NA,7,1,NA,"Gorbea",2021
"909",909,909,"2021-06-25","3","Dianthus hyssopifolius subsp. Hyssopifolius",3,NA,7,1,NA,"Gorbea",2021
"910",910,910,"2021-06-25","3","Daboecia cantabrica",7,NA,7,1,NA,"Gorbea",2021
"911",911,911,"2021-06-25","3","Bellis perennis",466,NA,7,1,NA,"Gorbea",2021
"912",912,912,"2021-06-25","3","no taraxacum",15,NA,7,1,NA,"Gorbea",2021
"913",913,913,"2021-06-25","3","Potentilla montana",2,NA,7,1,NA,"Gorbea",2021
"914",914,914,"2021-06-25","3","Lathyrus linifolius",2,NA,7,1,NA,"Gorbea",2021
"915",915,915,"2021-06-25","3","Potentilla erecta",632,NA,7,1,NA,"Gorbea",2021
"916",916,916,"2021-06-25","3","Helianthemum nummularium",50,NA,7,1,NA,"Gorbea",2021
"917",917,917,"2021-06-25","3","Thymus praecox subsp. Polytrichus",632,NA,7,1,NA,"Gorbea",2021
"918",918,918,"2021-06-25","3","Pedicularis sylvatica subsp. sylvatica",1,NA,7,1,NA,"Gorbea",2021
"919",919,919,"2021-06-25","3","Polygala vulgaris",6,NA,7,1,NA,"Gorbea",2021
"920",920,920,"2021-06-25","3","Plantago sp.",364,NA,7,1,NA,"Gorbea",2021
"921",921,921,"2021-06-28","5","Bellis perennis",2,NA,8,1,NA,"Gorbea",2021
"922",922,922,"2021-06-28","5","Narthecium ossifragum",27,NA,8,1,NA,"Gorbea",2021
"923",923,923,"2021-06-28","5","Potentilla erecta",710,NA,8,1,NA,"Gorbea",2021
"924",924,924,"2021-06-28","5","Erica cinerea",402,NA,8,1,NA,"Gorbea",2021
"925",925,925,"2021-06-28","5","Erica tetralix",467,NA,8,1,NA,"Gorbea",2021
"926",926,926,"2021-06-28","5","Daboecia cantabrica",31,NA,8,1,NA,"Gorbea",2021
"927",927,927,"2021-06-28","5","Galium sp.",225,NA,8,1,NA,"Gorbea",2021
"928",928,928,"2021-06-28","5","Scorzonera humilis",3,NA,8,1,NA,"Gorbea",2021
"929",929,929,"2021-06-28","5","Pedicularis sylvatica subsp. sylvatica",3,NA,8,1,NA,"Gorbea",2021
"930",930,930,"2021-06-28","5","Ranunculus repens",6,NA,8,1,NA,"Gorbea",2021
"931",931,931,"2021-06-28","5","Sedum album",6,NA,8,1,NA,"Gorbea",2021
"932",932,932,"2021-06-28","5","Polygala vulgaris",10,NA,8,1,NA,"Gorbea",2021
"933",933,933,"2022-04-11","1","Hepatica nobilis",71,NA,1,NA,1,"Gorbea",2022
"934",934,934,"2022-04-11","1","Helleborus viridis subsp. occidentalis",263,NA,1,NA,1,"Gorbea",2022
"935",935,935,"2022-04-11","1","Viola riviniana",3,NA,1,NA,1,"Gorbea",2022
"936",936,936,"2022-04-11","1","Taraxacum officinale",17,NA,1,NA,1,"Gorbea",2022
"937",937,937,"2022-04-11","1","Bellis perennis",76,NA,1,NA,1,"Gorbea",2022
"938",938,938,"2022-04-11","1","Potentilla sterilis",5,NA,1,NA,1,"Gorbea",2022
"939",939,939,"2022-04-11","1","Primula veris",5,NA,1,NA,1,"Gorbea",2022
"940",940,940,"2022-04-11","1","Ranunculus ficaria",54,NA,1,NA,1,"Gorbea",2022
"941",941,941,"2022-04-11","1","Hutchinsia alpina",430,NA,1,NA,1,"Gorbea",2022
"942",942,942,"2022-04-11","1","Primula elatior",31,NA,1,NA,1,"Gorbea",2022
"943",943,943,"2022-04-11","1","Chrysosplenium oppositifolium",50,NA,1,NA,1,"Gorbea",2022
"944",944,944,"2022-04-12","2","Hepatica nobilis",322,NA,1,NA,1,"Gorbea",2022
"945",945,945,"2022-04-12","2","Helleborus viridis subsp. occidentalis",276,NA,1,NA,1,"Gorbea",2022
"946",946,946,"2022-04-12","2","Viola riviniana",5,NA,1,NA,1,"Gorbea",2022
"947",947,947,"2022-04-12","2","Taraxacum officinale",5,NA,1,NA,1,"Gorbea",2022
"948",948,948,"2022-04-12","2","Bellis perennis",19,NA,1,NA,1,"Gorbea",2022
"949",949,949,"2022-04-12","2","Potentilla sterilis",24,NA,1,NA,1,"Gorbea",2022
"950",950,950,"2022-04-12","2","Ranunculus ficaria",10,NA,1,NA,1,"Gorbea",2022
"951",951,951,"2022-04-12","2","Oxalis acetosella",14,NA,1,NA,1,"Gorbea",2022
"952",952,952,"2022-04-12","2","Anemone nemorosa",14,NA,1,NA,1,"Gorbea",2022
"953",953,953,"2022-04-13","4","Viola riviniana",4,NA,1,NA,1,"Gorbea",2022
"954",954,954,"2022-04-13","4","Taraxacum officinale",14,NA,1,NA,1,"Gorbea",2022
"955",955,955,"2022-04-13","4","Bellis perennis",15,NA,1,NA,1,"Gorbea",2022
"956",956,956,"2022-04-13","4","Erythronium dens-canis",10,NA,1,NA,1,"Gorbea",2022
"957",957,957,"2022-04-13","4","Ranunculus sp.",1,NA,1,NA,1,"Gorbea",2022
"958",958,958,"2022-04-22","5","Viola riviniana",4,NA,1,NA,1,"Gorbea",2022
"959",959,959,"2022-04-22","5","Taraxacum officinale",1,NA,1,NA,1,"Gorbea",2022
"960",960,960,"2022-04-22","5","Bellis perennis",2,NA,1,NA,1,"Gorbea",2022
"961",961,961,"2022-04-22","5","Scilla verna",39,NA,1,NA,1,"Gorbea",2022
"962",962,962,"2022-04-22","5","Pedicularis sylvatica subsp. sylvatica",7,NA,1,NA,1,"Gorbea",2022
"963",963,963,"2022-04-22","5","Polygala vulgaris",5,NA,1,NA,1,"Gorbea",2022
"964",964,964,"2022-04-25","3","Hepatica nobilis",1,NA,1,NA,1,"Gorbea",2022
"965",965,965,"2022-04-25","3","Helleborus viridis subsp. occidentalis",29,NA,1,NA,1,"Gorbea",2022
"966",966,966,"2022-04-25","3","Viola riviniana",35,NA,1,NA,1,"Gorbea",2022
"967",967,967,"2022-04-25","3","Taraxacum officinale",9,NA,1,NA,1,"Gorbea",2022
"968",968,968,"2022-04-25","3","Bellis perennis",86,NA,1,NA,1,"Gorbea",2022
"969",969,969,"2022-04-25","3","Potentilla erecta",76,NA,1,NA,1,"Gorbea",2022
"970",970,970,"2022-04-25","3","Ranunculus sp.",1,NA,1,NA,1,"Gorbea",2022
"971",971,971,"2022-04-25","3","Scilla verna",478,NA,1,NA,1,"Gorbea",2022
"972",972,972,"2022-04-25","3","Pedicularis sylvatica subsp. sylvatica",2,NA,1,NA,1,"Gorbea",2022
"973",973,973,"2022-04-25","3","Polygala vulgaris",985,NA,1,NA,1,"Gorbea",2022
"974",974,974,"2022-04-25","3","Potentilla montana",68,NA,1,NA,1,"Gorbea",2022
"975",975,975,"2022-04-25","3","Lathyrus linifolius",102,NA,1,NA,1,"Gorbea",2022
"976",976,976,"2022-04-25","3","Genista hispanica",103,NA,1,NA,1,"Gorbea",2022
"977",977,977,"2022-04-25","3","Hippocrepis comosa",107,NA,1,NA,1,"Gorbea",2022
"978",978,978,"2022-04-26","1","Hepatica nobilis",20,NA,2,NA,1,"Gorbea",2022
"979",979,979,"2022-04-26","1","Helleborus viridis subsp. occidentalis",464,NA,2,NA,1,"Gorbea",2022
"980",980,980,"2022-04-26","1","Viola riviniana",216,NA,2,NA,1,"Gorbea",2022
"981",981,981,"2022-04-26","1","Taraxacum officinale",167,NA,2,NA,1,"Gorbea",2022
"982",982,982,"2022-04-26","1","Bellis perennis",767,NA,2,NA,1,"Gorbea",2022
"983",983,983,"2022-04-26","1","Potentilla sterilis",225,NA,2,NA,1,"Gorbea",2022
"984",984,984,"2022-04-26","1","Primula veris",14,NA,2,NA,1,"Gorbea",2022
"985",985,985,"2022-04-26","1","Ranunculus ficaria",274,NA,2,NA,1,"Gorbea",2022
"986",986,986,"2022-04-26","1","Oxalis acetosella",9,NA,2,NA,1,"Gorbea",2022
"987",987,987,"2022-04-26","1","Hutchinsia alpina",260,NA,2,NA,1,"Gorbea",2022
"988",988,988,"2022-04-26","1","Primula elatior",29,NA,2,NA,1,"Gorbea",2022
"989",989,989,"2022-04-26","1","Chrysosplenium oppositifolium",7,NA,2,NA,1,"Gorbea",2022
"990",990,990,"2022-04-26","1","Erysimum gorbeanum",21,NA,2,NA,1,"Gorbea",2022
"991",991,991,"2022-04-26","1","Stellaria sp.",7,NA,2,NA,1,"Gorbea",2022
"992",992,992,"2022-04-26","1","Geranium robertianum",1,NA,2,NA,1,"Gorbea",2022
"993",993,993,"2022-04-26","1","",78,NA,2,NA,1,"Gorbea",2022
"994",994,994,"2022-04-29","2","Hepatica nobilis",49,NA,2,NA,1,"Gorbea",2022
"995",995,995,"2022-04-29","2","Helleborus viridis subsp. occidentalis",34,NA,2,NA,1,"Gorbea",2022
"996",996,996,"2022-04-29","2","Viola riviniana",102,NA,2,NA,1,"Gorbea",2022
"997",997,997,"2022-04-29","2","Taraxacum officinale",99,NA,2,NA,1,"Gorbea",2022
"998",998,998,"2022-04-29","2","Bellis perennis",417,NA,2,NA,1,"Gorbea",2022
"999",999,999,"2022-04-29","2","Potentilla sterilis",154,NA,2,NA,1,"Gorbea",2022
"1000",1000,1000,"2022-04-29","2","Ranunculus ficaria",19,NA,2,NA,1,"Gorbea",2022
"1001",1001,1001,"2022-04-29","2","Oxalis acetosella",84,NA,2,NA,1,"Gorbea",2022
"1002",1002,1002,"2022-04-29","2","Hutchinsia alpina",224,NA,2,NA,1,"Gorbea",2022
"1003",1003,1003,"2022-04-29","2","Anemone nemorosa",2,NA,2,NA,1,"Gorbea",2022
"1004",1004,1004,"2022-04-29","2","Ranunculus sp.",1,NA,2,NA,1,"Gorbea",2022
"1005",1005,1005,"2022-04-29","2","Stellaria sp.",4,NA,2,NA,1,"Gorbea",2022
"1006",1006,1006,"2022-04-29","2","Geranium robertianum",4,NA,2,NA,1,"Gorbea",2022
"1007",1007,1007,"2022-04-30","4","Viola riviniana",30,NA,2,NA,1,"Gorbea",2022
"1008",1008,1008,"2022-04-30","4","Taraxacum officinale",105,NA,2,NA,1,"Gorbea",2022
"1009",1009,1009,"2022-04-30","4","Bellis perennis",42,NA,2,NA,1,"Gorbea",2022
"1010",1010,1010,"2022-04-30","4","Potentilla erecta",16,NA,2,NA,1,"Gorbea",2022
"1011",1011,1011,"2022-04-30","4","Scilla verna",45,NA,2,NA,1,"Gorbea",2022
"1012",1012,1012,"2022-04-30","4","Polygala vulgaris",61,NA,2,NA,1,"Gorbea",2022
"1013",1013,1013,"2022-04-30","4","Vaccinium myrtillus",119,NA,2,NA,1,"Gorbea",2022
"1014",1014,1014,"2022-05-04","5","Viola riviniana",3,NA,2,NA,1,"Gorbea",2022
"1015",1015,1015,"2022-05-04","5","Taraxacum officinale",2,NA,2,NA,1,"Gorbea",2022
"1016",1016,1016,"2022-05-04","5","Bellis perennis",4,NA,2,NA,1,"Gorbea",2022
"1017",1017,1017,"2022-05-04","5","Pinguicula grandiflora subsp. Grandiflora",7,NA,2,NA,1,"Gorbea",2022
"1018",1018,1018,"2022-05-04","5","Potentilla erecta",21,NA,2,NA,1,"Gorbea",2022
"1019",1019,1019,"2022-05-04","5","Scilla verna",305,NA,2,NA,1,"Gorbea",2022
"1020",1020,1020,"2022-05-04","5","Pedicularis sylvatica subsp. sylvatica",85,NA,2,NA,1,"Gorbea",2022
"1021",1021,1021,"2022-05-04","5","Polygala vulgaris",15,NA,2,NA,1,"Gorbea",2022
"1022",1022,1022,"2022-05-05","1","Hepatica nobilis",4,NA,3,NA,1,"Gorbea",2022
"1023",1023,1023,"2022-05-05","1","Helleborus viridis subsp. occidentalis",211,NA,3,NA,1,"Gorbea",2022
"1024",1024,1024,"2022-05-05","1","Viola riviniana",119,NA,3,NA,1,"Gorbea",2022
"1025",1025,1025,"2022-05-05","1","Taraxacum officinale",292,NA,3,NA,1,"Gorbea",2022
"1026",1026,1026,"2022-05-05","1","Bellis perennis",2357,NA,3,NA,1,"Gorbea",2022
"1027",1027,1027,"2022-05-05","1","Potentilla sterilis",39,NA,3,NA,1,"Gorbea",2022
"1028",1028,1028,"2022-05-05","1","Ranunculus ficaria",79,NA,3,NA,1,"Gorbea",2022
"1029",1029,1029,"2022-05-05","1","Oxalis acetosella",5,NA,3,NA,1,"Gorbea",2022
"1030",1030,1030,"2022-05-05","1","Pinguicula grandiflora subsp. Grandiflora",9,NA,3,NA,1,"Gorbea",2022
"1031",1031,1031,"2022-05-05","1","Hutchinsia alpina",216,NA,3,NA,1,"Gorbea",2022
"1032",1032,1032,"2022-05-05","1","Chrysosplenium oppositifolium",5,NA,3,NA,1,"Gorbea",2022
"1033",1033,1033,"2022-05-05","1","Scilla verna",20,NA,3,NA,1,"Gorbea",2022
"1034",1034,1034,"2022-05-05","1","Polygala vulgaris",10,NA,3,NA,1,"Gorbea",2022
"1035",1035,1035,"2022-05-05","1","Erysimum gorbeanum",47,NA,3,NA,1,"Gorbea",2022
"1036",1036,1036,"2022-05-05","1","Stellaria sp.",1,NA,3,NA,1,"Gorbea",2022
"1037",1037,1037,"2022-05-05","1","Geranium robertianum",3,NA,3,NA,1,"Gorbea",2022
"1038",1038,1038,"2022-05-05","1","",152,NA,3,NA,1,"Gorbea",2022
"1039",1039,1039,"2022-05-05","1","Globularia nudicaulis",7,NA,3,NA,1,"Gorbea",2022
"1040",1040,1040,"2022-05-05","1","Vicia pyrenaica",4,NA,3,NA,1,"Gorbea",2022
"1041",1041,1041,"2022-05-05","1","Veronica chamaedrys",2,NA,3,NA,1,"Gorbea",2022
"1042",1042,1042,"2022-05-06","3","Helleborus viridis subsp. occidentalis",3,NA,2,NA,1,"Gorbea",2022
"1043",1043,1043,"2022-05-06","3","Viola riviniana",11,NA,2,NA,1,"Gorbea",2022
"1044",1044,1044,"2022-05-06","3","Taraxacum officinale",2,NA,2,NA,1,"Gorbea",2022
"1045",1045,1045,"2022-05-06","3","Bellis perennis",169,NA,2,NA,1,"Gorbea",2022
"1046",1046,1046,"2022-05-06","3","Potentilla erecta",165,NA,2,NA,1,"Gorbea",2022
"1047",1047,1047,"2022-05-06","3","Ranunculus sp.",24,NA,2,NA,1,"Gorbea",2022
"1048",1048,1048,"2022-05-06","3","Scilla verna",92,NA,2,NA,1,"Gorbea",2022
"1049",1049,1049,"2022-05-06","3","Pedicularis sylvatica subsp. sylvatica",7,NA,2,NA,1,"Gorbea",2022
"1050",1050,1050,"2022-05-06","3","Polygala vulgaris",137,NA,2,NA,1,"Gorbea",2022
"1051",1051,1051,"2022-05-06","3","Potentilla montana",308,NA,2,NA,1,"Gorbea",2022
"1052",1052,1052,"2022-05-06","3","Lathyrus linifolius",54,NA,2,NA,1,"Gorbea",2022
"1053",1053,1053,"2022-05-06","3","Genista hispanica",55,NA,2,NA,1,"Gorbea",2022
"1054",1054,1054,"2022-05-06","3","Hippocrepis comosa",606,NA,2,NA,1,"Gorbea",2022
"1055",1055,1055,"2022-05-06","3","Vicia pyrenaica",9,NA,2,NA,1,"Gorbea",2022
"1056",1056,1056,"2022-05-06","3","Lotus corniculatus",9,NA,2,NA,1,"Gorbea",2022
"1057",1057,1057,"2022-05-06","3","Helianthemum nummularium",2,NA,2,NA,1,"Gorbea",2022
"1058",1058,1058,"2022-05-06","3","Pilosella officinarum",1,NA,2,NA,1,"Gorbea",2022
"1059",1059,1059,"2022-05-07","4","Viola riviniana",30,NA,3,NA,1,"Gorbea",2022
"1060",1060,1060,"2022-05-07","4","Taraxacum officinale",178,NA,3,NA,1,"Gorbea",2022
"1061",1061,1061,"2022-05-07","4","Bellis perennis",180,NA,3,NA,1,"Gorbea",2022
"1062",1062,1062,"2022-05-07","4","Pinguicula grandiflora subsp. Grandiflora",3,NA,3,NA,1,"Gorbea",2022
"1063",1063,1063,"2022-05-07","4","Potentilla erecta",70,NA,3,NA,1,"Gorbea",2022
"1064",1064,1064,"2022-05-07","4","Ranunculus sp.",4,NA,3,NA,1,"Gorbea",2022
"1065",1065,1065,"2022-05-07","4","Scilla verna",147,NA,3,NA,1,"Gorbea",2022
"1066",1066,1066,"2022-05-07","4","Polygala vulgaris",184,NA,3,NA,1,"Gorbea",2022
"1067",1067,1067,"2022-05-07","4","Lathyrus linifolius",5,NA,3,NA,1,"Gorbea",2022
"1068",1068,1068,"2022-05-07","4","Vaccinium myrtillus",101,NA,3,NA,1,"Gorbea",2022
"1069",1069,1069,"2022-05-09","5","Taraxacum officinale",1,NA,3,NA,1,"Gorbea",2022
"1070",1070,1070,"2022-05-09","5","Bellis perennis",4,NA,3,NA,1,"Gorbea",2022
"1071",1071,1071,"2022-05-09","5","Pinguicula grandiflora subsp. Grandiflora",7,NA,3,NA,1,"Gorbea",2022
"1072",1072,1072,"2022-05-09","5","Anemone nemorosa",2,NA,3,NA,1,"Gorbea",2022
"1073",1073,1073,"2022-05-09","5","Potentilla erecta",112,NA,3,NA,1,"Gorbea",2022
"1074",1074,1074,"2022-05-09","5","Ranunculus sp.",9,NA,3,NA,1,"Gorbea",2022
"1075",1075,1075,"2022-05-09","5","Scilla verna",1163,NA,3,NA,1,"Gorbea",2022
"1076",1076,1076,"2022-05-09","5","Pedicularis sylvatica subsp. sylvatica",85,NA,3,NA,1,"Gorbea",2022
"1077",1077,1077,"2022-05-09","5","Polygala vulgaris",52,NA,3,NA,1,"Gorbea",2022
"1078",1078,1078,"2022-05-10","2","Hepatica nobilis",3,NA,3,NA,1,"Gorbea",2022
"1079",1079,1079,"2022-05-10","2","Viola riviniana",92,NA,3,NA,1,"Gorbea",2022
"1080",1080,1080,"2022-05-10","2","Taraxacum officinale",550,NA,3,NA,1,"Gorbea",2022
"1081",1081,1081,"2022-05-10","2","Bellis perennis",1848,NA,3,NA,1,"Gorbea",2022
"1082",1082,1082,"2022-05-10","2","Potentilla sterilis",72,NA,3,NA,1,"Gorbea",2022
"1083",1083,1083,"2022-05-10","2","Ranunculus ficaria",4,NA,3,NA,1,"Gorbea",2022
"1084",1084,1084,"2022-05-10","2","Oxalis acetosella",22,NA,3,NA,1,"Gorbea",2022
"1085",1085,1085,"2022-05-10","2","Hutchinsia alpina",124,NA,3,NA,1,"Gorbea",2022
"1086",1086,1086,"2022-05-10","2","Potentilla erecta",1,NA,3,NA,1,"Gorbea",2022
"1087",1087,1087,"2022-05-10","2","Ranunculus sp.",3,NA,3,NA,1,"Gorbea",2022
"1088",1088,1088,"2022-05-10","2","Geranium robertianum",12,NA,3,NA,1,"Gorbea",2022
"1089",1089,1089,"2022-05-10","2","",23,NA,3,NA,1,"Gorbea",2022
"1090",1090,1090,"2022-05-10","2","Veronica chamaedrys",4,NA,3,NA,1,"Gorbea",2022
"1091",1091,1091,"2022-05-10","2","Fragaria vesca",5,NA,3,NA,1,"Gorbea",2022
"1092",1092,1092,"2022-05-10","2","Cardamine pratensis",11,NA,3,NA,1,"Gorbea",2022
"1093",1093,1093,"2022-05-10","2","Veronica sp.",2,NA,3,NA,1,"Gorbea",2022
"1094",1094,1094,"2022-05-10","2","Orchis mascula",11,NA,3,NA,1,"Gorbea",2022
"1095",1095,1095,"2022-05-10","2","Veronica officinalis",11,NA,3,NA,1,"Gorbea",2022
"1096",1096,1096,"2022-05-11","1","Hepatica nobilis",2,NA,4,NA,1,"Gorbea",2022
"1097",1097,1097,"2022-05-11","1","Helleborus viridis subsp. occidentalis",53,NA,4,NA,1,"Gorbea",2022
"1098",1098,1098,"2022-05-11","1","Viola riviniana",129,NA,4,NA,1,"Gorbea",2022
"1099",1099,1099,"2022-05-11","1","Taraxacum officinale",677,NA,4,NA,1,"Gorbea",2022
"1100",1100,1100,"2022-05-11","1","Bellis perennis",5624,NA,4,NA,1,"Gorbea",2022
"1101",1101,1101,"2022-05-11","1","Potentilla sterilis",46,NA,4,NA,1,"Gorbea",2022
"1102",1102,1102,"2022-05-11","1","Ranunculus ficaria",71,NA,4,NA,1,"Gorbea",2022
"1103",1103,1103,"2022-05-11","1","Oxalis acetosella",3,NA,4,NA,1,"Gorbea",2022
"1104",1104,1104,"2022-05-11","1","Pinguicula grandiflora subsp. Grandiflora",139,NA,4,NA,1,"Gorbea",2022
"1105",1105,1105,"2022-05-11","1","Hutchinsia alpina",187,NA,4,NA,1,"Gorbea",2022
"1106",1106,1106,"2022-05-11","1","Ranunculus sp.",21,NA,4,NA,1,"Gorbea",2022
"1107",1107,1107,"2022-05-11","1","Scilla verna",263,NA,4,NA,1,"Gorbea",2022
"1108",1108,1108,"2022-05-11","1","Polygala vulgaris",20,NA,4,NA,1,"Gorbea",2022
"1109",1109,1109,"2022-05-11","1","Potentilla montana",2,NA,4,NA,1,"Gorbea",2022
"1110",1110,1110,"2022-05-11","1","Erysimum gorbeanum",13,NA,4,NA,1,"Gorbea",2022
"1111",1111,1111,"2022-05-11","1","Stellaria sp.",NA,NA,4,NA,1,"Gorbea",2022
"1112",1112,1112,"2022-05-11","1","Geranium robertianum",11,NA,4,NA,1,"Gorbea",2022
"1113",1113,1113,"2022-05-11","1","Globularia nudicaulis",5,NA,4,NA,1,"Gorbea",2022
"1114",1114,1114,"2022-05-11","1","Vicia pyrenaica",24,NA,4,NA,1,"Gorbea",2022
"1115",1115,1115,"2022-05-11","1","Veronica chamaedrys",86,NA,4,NA,1,"Gorbea",2022
"1116",1116,1116,"2022-05-11","1","Veronica officinalis",29,NA,4,NA,1,"Gorbea",2022
"1117",1117,1117,"2022-05-11","1","Erinus alpinus",77,NA,4,NA,1,"Gorbea",2022
"1118",1118,1118,"2022-05-11","1","Cerastium sp.",6,NA,4,NA,1,"Gorbea",2022
"1119",1119,1119,"2022-05-11","1","Stellaria sp.",108,NA,4,NA,1,"Gorbea",2022
"1120",1120,1120,"2022-05-11","1","Ajuga reptans",4,NA,4,NA,1,"Gorbea",2022
"1121",1121,1121,"2022-05-12","3","Helleborus viridis subsp. occidentalis",3,NA,3,NA,1,"Gorbea",2022
"1122",1122,1122,"2022-05-12","3","Viola riviniana",NA,NA,3,NA,1,"Gorbea",2022
"1123",1123,1123,"2022-05-12","3","Taraxacum officinale",1,NA,3,NA,1,"Gorbea",2022
"1124",1124,1124,"2022-05-12","3","Bellis perennis",164,NA,3,NA,1,"Gorbea",2022
"1125",1125,1125,"2022-05-12","3","Potentilla erecta",105,NA,3,NA,1,"Gorbea",2022
"1126",1126,1126,"2022-05-12","3","Ranunculus sp.",74,NA,3,NA,1,"Gorbea",2022
"1127",1127,1127,"2022-05-12","3","Scilla verna",12,NA,3,NA,1,"Gorbea",2022
"1128",1128,1128,"2022-05-12","3","Pedicularis sylvatica subsp. sylvatica",9,NA,3,NA,1,"Gorbea",2022
"1129",1129,1129,"2022-05-12","3","Polygala vulgaris",595,NA,3,NA,1,"Gorbea",2022
"1130",1130,1130,"2022-05-12","3","Potentilla montana",305,NA,3,NA,1,"Gorbea",2022
"1131",1131,1131,"2022-05-12","3","Lathyrus linifolius",29,NA,3,NA,1,"Gorbea",2022
"1132",1132,1132,"2022-05-12","3","Genista hispanica",NA,NA,3,NA,1,"Gorbea",2022
"1133",1133,1133,"2022-05-12","3","Hippocrepis comosa",52,NA,3,NA,1,"Gorbea",2022
"1134",1134,1134,"2022-05-12","3","Vicia pyrenaica",12,NA,3,NA,1,"Gorbea",2022
"1135",1135,1135,"2022-05-12","3","Lotus corniculatus",17,NA,3,NA,1,"Gorbea",2022
"1136",1136,1136,"2022-05-12","3","Helianthemum nummularium",10,NA,3,NA,1,"Gorbea",2022
"1137",1137,1137,"2022-05-12","3","Pilosella officinarum",4,NA,3,NA,1,"Gorbea",2022
"1138",1138,1138,"2022-05-12","3","Stellaria sp.",6,NA,3,NA,1,"Gorbea",2022
"1139",1139,1139,"2022-05-12","3","Thymus praecox subsp. Polytrichus",69,NA,3,NA,1,"Gorbea",2022
"1140",1140,1140,"2022-05-13","4","Viola riviniana",9,NA,4,NA,1,"Gorbea",2022
"1141",1141,1141,"2022-05-13","4","Taraxacum officinale",65,NA,4,NA,1,"Gorbea",2022
"1142",1142,1142,"2022-05-13","4","Bellis perennis",218,NA,4,NA,1,"Gorbea",2022
"1143",1143,1143,"2022-05-13","4","Pinguicula grandiflora subsp. Grandiflora",8,NA,4,NA,1,"Gorbea",2022
"1144",1144,1144,"2022-05-13","4","Potentilla erecta",388,NA,4,NA,1,"Gorbea",2022
"1145",1145,1145,"2022-05-13","4","Ranunculus sp.",64,NA,4,NA,1,"Gorbea",2022
