"","X","Site","Year","Bosque","Periodo","Planta","Degree","Specialization","Closeness","nestedcontribution","match","tot.visits.pl","poll.sp","plant.sp"
"811",811,"Gorbea",2022,"5",4,"Scorzonera humilis",0.133333333333333,0.0740740740740741,0.366338501827267,-0.329284785836752,"Gorbea_2022_5_4",2,15,6
"812",812,"Gorbea",2022,"5",5,"Daboecia cantabrica",0.1875,0.0979591836734694,0.621157929354434,0.044798909090543,"Gorbea_2022_5_5",4,16,5
"813",813,"Gorbea",2022,"5",5,"Pedicularis sylvatica subsp. sylvatica",0.0625,0.104956268221574,0.673901429578212,-0.432993981455033,"Gorbea_2022_5_5",3,16,5
"814",814,"Gorbea",2022,"5",5,"Potentilla erecta",0.25,0.104471705579739,0.695158872621965,-0.0374726636794406,"Gorbea_2022_5_5",10,16,5
"815",815,"Gorbea",2022,"5",5,"Ranunculus sp.",0.3125,0.131945022907122,0.636748500517234,-0.170357531408488,"Gorbea_2022_5_5",15,16,5
"816",816,"Gorbea",2022,"5",5,"Scorzonera humilis",0.5625,0.0979591836734694,0.489305845744995,0.985976031395799,"Gorbea_2022_5_5",12,16,5
"817",817,"Gorbea",2022,"5",6,"Daboecia cantabrica",0.444444444444444,0.0952380952380952,0.798484858099498,-0.375071773756345,"Gorbea_2022_5_6",6,9,5
"818",818,"Gorbea",2022,"5",6,"Erica tetralix",0.111111111111111,0.101587301587302,0.684535123214271,-2.06579238101217,"Gorbea_2022_5_6",1,9,5
"819",819,"Gorbea",2022,"5",6,"Potentilla erecta",0.444444444444444,0.217687074829932,0.196630181469298,-0.44401093331485,"Gorbea_2022_5_6",5,9,5
"820",820,"Gorbea",2022,"5",6,"Ranunculus sp.",0.333333333333333,0.211640211640212,0.57838846691951,-1.16346032356124,"Gorbea_2022_5_6",10,9,5
"821",821,"Gorbea",2022,"5",6,"Scorzonera humilis",0.222222222222222,0,1,-1.64986367643601,"Gorbea_2022_5_6",2,9,5
"822",822,"Gorbea",2022,"5",7,"Erica cinerea",0.428571428571429,0,1,-1.13852772555265,"Gorbea_2022_5_7",5,7,3
"823",823,"Gorbea",2022,"5",7,"Potentilla erecta",0.428571428571429,1.93548387096774,0.856091324106637,-0.306287323962248,"Gorbea_2022_5_7",32,7,3
"824",824,"Gorbea",2022,"5",7,"Taraxacum sp.",0.285714285714286,0.0645161290322581,0.50985925482779,-0.0848248272133028,"Gorbea_2022_5_7",3,7,3
"825",825,"Gorbea",2022,"3",1,"Bellis perennis",0.1,0.0581818181818182,0.386852807234542,-0.253583707571891,"Gorbea_2022_3_1",1,10,8
"826",826,"Gorbea",2022,"3",1,"Helleborus viridis subsp. occidentalis",0.1,0.0692640692640693,0.226294385530917,0.448782290183214,"Gorbea_2022_3_1",1,10,8
"827",827,"Gorbea",2022,"3",1,"Hippocrepis comosa",0.1,0,1,-0.715511302161846,"Gorbea_2022_3_1",1,10,8
"828",828,"Gorbea",2022,"3",1,"Lathyrus linifolius",0.2,0.111888111888112,0.861098992885067,0.0507274754830398,"Gorbea_2022_3_1",7,10,8
"829",829,"Gorbea",2022,"3",1,"Potentilla erecta",0.2,0.0808080808080808,0,-0.426330233202454,"Gorbea_2022_3_1",2,10,8
"830",830,"Gorbea",2022,"3",1,"Potentilla montana",0.1,0.0632411067193676,0.386852807234542,0.0219704082596148,"Gorbea_2022_3_1",1,10,8
"831",831,"Gorbea",2022,"3",1,"Scilla verna",0.8,0.140762463343109,0.433879952289557,1.7018712270974,"Gorbea_2022_3_1",18,10,8
"832",832,"Gorbea",2022,"3",1,"Taraxacum officinale",0.2,0.0890538033395176,0.203795047090506,0.406787065368069,"Gorbea_2022_3_1",2,10,8
"833",833,"Gorbea",2022,"3",2,"Bellis perennis",0.333333333333333,NA,NA,-0.632410229799743,"Gorbea_2022_3_2",1,3,3
"834",834,"Gorbea",2022,"3",2,"Helleborus viridis subsp. occidentalis",0.333333333333333,NA,NA,-0.469017647120966,"Gorbea_2022_3_2",1,3,3
"835",835,"Gorbea",2022,"3",2,"Lathyrus linifolius",0.333333333333333,NA,NA,-0.689360057713513,"Gorbea_2022_3_2",1,3,3
"836",836,"Gorbea",2022,"3",3,"Bellis perennis",0.142857142857143,0,1,-0.780189497605494,"Gorbea_2022_3_3",1,7,7
"837",837,"Gorbea",2022,"3",3,"Hippocrepis comosa",0.142857142857143,0,1,-0.756385878265269,"Gorbea_2022_3_3",1,7,7
"838",838,"Gorbea",2022,"3",3,"Lathyrus linifolius",0.285714285714286,0,0.462756426319518,0.0357429455403422,"Gorbea_2022_3_3",2,7,7
"839",839,"Gorbea",2022,"3",3,"Pilosella officinarum",0.142857142857143,0.244897959183673,0.317393805514015,-0.414140142098817,"Gorbea_2022_3_3",1,7,7
"840",840,"Gorbea",2022,"3",3,"Potentilla montana",0.285714285714286,0.685714285714286,0.612280013389412,0.435315414217832,"Gorbea_2022_3_3",5,7,7
"841",841,"Gorbea",2022,"3",3,"Ranunculus sp.",0.285714285714286,0.228571428571429,0.537243573680482,-0.670961023995296,"Gorbea_2022_3_3",2,7,7
"842",842,"Gorbea",2022,"3",3,"Vicia pyrenaica",0.142857142857143,0,0.793265393723166,0.706164468667032,"Gorbea_2022_3_3",4,7,7
"843",843,"Gorbea",2022,"3",4," Thymus praecox subsp. polytrichus",0.0833333333333333,0,1,-1.24772697563644,"Gorbea_2022_3_4",1,12,10
"844",844,"Gorbea",2022,"3",4,"Bellis perennis",0.166666666666667,0.149068322981366,0.193999638973595,0.443437134114953,"Gorbea_2022_3_4",3,12,10
"845",845,"Gorbea",2022,"3",4,"Helianthemum nummularium",0.166666666666667,0.108695652173913,0.675042382524732,-0.588670424742143,"Gorbea_2022_3_4",4,12,10
"846",846,"Gorbea",2022,"3",4,"Hippocrepis comosa",0.0833333333333333,0,1,-1.05163752793043,"Gorbea_2022_3_4",1,12,10
"847",847,"Gorbea",2022,"3",4,"Lotus corniculatus",0.0833333333333333,0,1,-0.875250778296489,"Gorbea_2022_3_4",1,12,10
"848",848,"Gorbea",2022,"3",4,"Pilosella officinarum",0.0833333333333333,0,1,-0.940192366788122,"Gorbea_2022_3_4",1,12,10
"849",849,"Gorbea",2022,"3",4,"Potentilla erecta",0.25,0.186335403726708,0.219905337268893,0.476429016264158,"Gorbea_2022_3_4",6,12,10
"850",850,"Gorbea",2022,"3",4,"Potentilla montana",0.0833333333333333,0.208695652173913,0.632799566768314,0.876612061550545,"Gorbea_2022_3_4",3,12,10
"851",851,"Gorbea",2022,"3",4,"Ranunculus sp.",0.416666666666667,0.189723320158103,0.272208270003705,1.1032023749361,"Gorbea_2022_3_4",10,12,10
"852",852,"Gorbea",2022,"3",4,"Vicia pyrenaica",0.166666666666667,0,1,-1.22960974043587,"Gorbea_2022_3_4",2,12,10
"853",853,"Gorbea",2022,"3",5," Thymus praecox subsp. polytrichus",0.181818181818182,0.194444444444444,0.294057519104477,0.467053590715694,"Gorbea_2022_3_5",3,11,7
"854",854,"Gorbea",2022,"3",5,"Bellis perennis",0.0909090909090909,0.194444444444444,0.353984985057691,0.0484631176988222,"Gorbea_2022_3_5",2,11,7
"855",855,"Gorbea",2022,"3",5,"Helianthemum nummularium",0.181818181818182,0,1,-1.23552579954962,"Gorbea_2022_3_5",3,11,7
"856",856,"Gorbea",2022,"3",5,"Lotus corniculatus",0.454545454545455,0.12962962962963,0.664685093387436,0.510322107831594,"Gorbea_2022_3_5",7,11,7
"857",857,"Gorbea",2022,"3",5,"Potentilla erecta",0.0909090909090909,0.194444444444444,0.461195203304334,0.130565219649646,"Gorbea_2022_3_5",2,11,7
"858",858,"Gorbea",2022,"3",5,"Ranunculus sp.",0.363636363636364,0.291666666666667,0.466962546267966,0.921353777560096,"Gorbea_2022_3_5",8,11,7
"859",859,"Gorbea",2022,"3",5,"Trifolium repens",0.0909090909090909,0,1,-0.998372458231787,"Gorbea_2022_3_5",1,11,7
"860",860,"Gorbea",2022,"3",6," Thymus praecox subsp. polytrichus",0.3,0.0730752501087429,0.604933815569822,-0.415803444100209,"Gorbea_2022_3_6",6,10,8
"861",861,"Gorbea",2022,"3",6,"Bellis perennis",0.1,0.0458140169075539,0.569323441926607,-1.59731091946304,"Gorbea_2022_3_6",1,10,8
"862",862,"Gorbea",2022,"3",6,"Helianthemum nummularium",0.3,0.0514075887392901,0.375803649418215,-1.13971729804235,"Gorbea_2022_3_6",3,10,8
"863",863,"Gorbea",2022,"3",6,"Lotus corniculatus",0.4,0.0609800362976406,0.683640818120436,-0.515967548635909,"Gorbea_2022_3_6",4,10,8
"864",864,"Gorbea",2022,"3",6,"Plantago sp.",0.1,0.030281182408075,0.569323441926607,-0.788539170440054,"Gorbea_2022_3_6",1,10,8
"865",865,"Gorbea",2022,"3",6,"Teucrium pyrenaicum L. subsp. pyrenaicum",0.2,0.0458140169075539,0.644869023478425,-0.174862507055419,"Gorbea_2022_3_6",4,10,8
"866",866,"Gorbea",2022,"3",6,"Trifolium repens",0.2,0.0401913875598086,0.537243573680482,-0.501960366206923,"Gorbea_2022_3_6",2,10,8
"867",867,"Gorbea",2022,"3",6,"Vicia pyrenaica",0.1,0.0323886639676113,0.138646883853214,-1.14633244117388,"Gorbea_2022_3_6",1,10,8
"868",868,"Gorbea",2022,"3",7," Thymus praecox subsp. polytrichus",0.0833333333333333,0.0762423417290674,0.205561833741771,0.733695511265002,"Gorbea_2022_3_7",3,12,11
"869",869,"Gorbea",2022,"3",7,"Achillea millefolium",0.25,0.0795040461880649,0.371243608473054,0.710965288712344,"Gorbea_2022_3_7",6,12,11
"870",870,"Gorbea",2022,"3",7,"Bellis perennis",0.0833333333333333,0.0273546580260683,0.737350464962806,-0.958143426081479,"Gorbea_2022_3_7",1,12,11
"871",871,"Gorbea",2022,"3",7,"Dianthus hyssopifolius subsp. Hyssopifolius",0.0833333333333333,0.0339048041896651,0.583710336134201,-0.186035426939063,"Gorbea_2022_3_7",1,12,11
"872",872,"Gorbea",2022,"3",7,"Helianthemum nummularium",0.0833333333333333,0.033866188239563,0.583710336134201,-0.924257006521269,"Gorbea_2022_3_7",1,12,11
"873",873,"Gorbea",2022,"3",7,"Potentilla erecta",0.0833333333333333,0.037638624397894,0,0.756242915828341,"Gorbea_2022_3_7",1,12,11
"874",874,"Gorbea",2022,"3",7,"Prunella grandiflora",0.333333333333333,0.0748980183232652,0.394056068570757,1.77503730682831,"Gorbea_2022_3_7",5,12,11
"875",875,"Gorbea",2022,"3",7,"Ranunculus sp.",0.0833333333333333,0.037638624397894,0,0.662538610939678,"Gorbea_2022_3_7",1,12,11
"876",876,"Gorbea",2022,"3",7,"Taraxacum sp.",0.416666666666667,0.0965406275140789,0.347644188880097,1.79113982635856,"Gorbea_2022_3_7",11,12,11
"877",877,"Gorbea",2022,"3",7,"Teucrium pyrenaicum L. subsp. pyrenaicum",0.25,0.039646017699115,0.238313197564658,0.6866455632951,"Gorbea_2022_3_7",3,12,11
"878",878,"Gorbea",2022,"3",7,"Trifolium pratense",0.416666666666667,0.0543592564430279,0.661341258394011,1.21074511713757,"Gorbea_2022_3_7",9,12,11
